ISO_code,Continent,Country/Region,Date,Susceptibles Smooth (S),Infected Smooth (I),Recovered Smooth (R),Deaths Smooth (D),Mu Smooth,Beta Smooth,Gamma Smooth,Positive Test Rate Smooth,Mobility Rate Smooth
ESP,Europe,Spain,2021-05-08,43697182.142857134,106001.71428571428,3448969.571428572,80460.57142857142,0.0007517374044197075,0.06431679272764118,0.07416457652956536,0.06,-0.0319047619047619
ESP,Europe,Spain,2021-05-09,43690992.0,103434.71428571428,3457644.4285714286,80542.85714285714,0.0008073245066469397,0.06503779174021136,0.07368598297785993,0.06,-0.055952380952380955
ESP,Europe,Spain,2021-05-10,43685140.28571429,100703.42857142855,3466141.4285714286,80628.85714285714,0.0009898955789136928,0.06564531216391317,0.0734338180808659,0.059,-0.05690476190476191
ESP,Europe,Spain,2021-05-11,43679227.71428571,96940.57142857145,3475716.7142857136,80729.0,0.0009564155500782738,0.06592971297454515,0.07240085323540299,0.057,-0.05928571428571429
ESP,Europe,Spain,2021-05-12,43673300.71428571,94469.0,3484023.571428572,80820.71428571429,0.0008569114138752236,0.06525576845102858,0.07115525770832075,0.056,-0.06023809523809524
ESP,Europe,Spain,2021-05-13,43667696.42857143,91783.71428571428,3492233.8571428573,80900.0,0.0008643230497618339,0.06504205582477797,0.06894806231082835,0.055,-0.06238095238095238
ESP,Europe,Spain,2021-05-14,43662354.85714286,89213.57142857142,3500067.4285714286,80978.14285714286,0.0008643230497618339,0.06513805774270617,0.06568216333348252,0.053,-0.06190476190476191
ESP,Europe,Spain,2021-05-15,43657013.28571429,86643.42857142858,3507901.0,81056.28571428571,0.0008643230497618339,0.0652553481058609,0.06298836960779475,0.052,-0.0638095238095238
ESP,Europe,Spain,2021-05-16,43651671.71428572,84073.28571428571,3515734.571428572,81134.42857142858,0.0008804545324188457,0.06538226347400512,0.06037144030139829,0.052,-0.05547619047619047
ESP,Europe,Spain,2021-05-17,43646747.71428572,81576.85714285714,3523078.2857142864,81211.14285714286,0.0006959256457916338,0.06584553390696123,0.05785299032785798,0.051,-0.04976190476190475
ESP,Europe,Spain,2021-05-18,43641959.85714285,79412.0,3529973.571428572,81268.57142857142,0.0006502396856703144,0.06660093981811271,0.05544920383528653,0.05,-0.04738095238095239
ESP,Europe,Spain,2021-05-19,43637220.28571428,77551.57142857142,3536522.1428571427,81320.0,0.0005939353852500674,0.06734609128030312,0.05574701347560413,0.05,-0.04452380952380952
ESP,Europe,Spain,2021-05-20,43632476.142857134,76016.57142857142,3542755.571428572,81365.71428571429,0.0005311975162179211,0.06796821862198238,0.056558805012260335,0.05,-0.03904761904761905
ESP,Europe,Spain,2021-05-21,43627954.14285714,74390.57142857142,3548863.4285714286,81405.85714285714,0.0005311975162179211,0.06940030734139803,0.057931747088610874,0.05,-0.03857142857142857
ESP,Europe,Spain,2021-05-22,43623432.14285714,72764.57142857142,3554971.2857142864,81446.0,0.0005311975162179211,0.07107428155711795,0.059501577857661525,0.05,-0.03833333333333334
ESP,Europe,Spain,2021-05-23,43618910.14285714,71138.57142857142,3561079.1428571427,81486.14285714286,0.0005548577944264407,0.07290593365107112,0.06110350786394364,0.05,-0.04404761904761906
ESP,Europe,Spain,2021-05-24,43614387.28571428,69855.85714285714,3566844.8571428573,81526.0,0.0006171092703764752,0.07390292563560916,0.06460922458887207,0.05,-0.04452380952380953
ESP,Europe,Spain,2021-05-25,43609668.571428575,68719.42857142858,3572657.2857142864,81568.71428571429,0.0006065091112197466,0.07403056801683094,0.06698521979627663,0.05,-0.04214285714285715
ESP,Europe,Spain,2021-05-26,43605103.142857134,67408.57142857142,3578492.571428572,81609.71428571429,0.0006156152674912213,0.07452242227731003,0.06638772554391036,0.05,-0.040238095238095246
ESP,Europe,Spain,2021-05-27,43600600.99999999,66344.71428571429,3584017.571428572,81650.71428571429,0.0006155643634905224,0.07479121874771193,0.06499531411711454,0.05,-0.040476190476190485
ESP,Europe,Spain,2021-05-28,43596000.28571429,65641.28571428571,3589281.0,81691.42857142858,0.0006155643634905224,0.07422611662348738,0.06405630399379257,0.049,-0.036190476190476197
ESP,Europe,Spain,2021-05-29,43591399.571428575,64937.857142857145,3594544.4285714286,81732.14285714286,0.0006155643634905224,0.07368021726284159,0.06351014358671679,0.049,-0.030238095238095248
ESP,Europe,Spain,2021-05-30,43586798.85714286,64234.42857142857,3599807.8571428573,81772.85714285714,0.0005333357020403952,0.07257723941877169,0.06279802795895882,0.049,-0.017142857142857144
ESP,Europe,Spain,2021-05-31,43582388.85714286,63762.57142857143,3604655.142857143,81807.42857142858,0.0004055928104247743,0.07257163465553969,0.059578433697121735,0.049,-0.012142857142857141
ESP,Europe,Spain,2021-06-01,43578117.571428575,63277.42857142857,3609385.5714285714,81833.42857142858,0.000439414891957037,0.07279684633559945,0.05818037677119205,0.049,-0.011666666666666667
ESP,Europe,Spain,2021-06-02,43573849.57142857,62829.57142857143,3614073.7142857136,81861.14285714286,0.0003663115903461061,0.07276006290206168,0.0589355693840897,0.049,-0.006666666666666668
ESP,Europe,Spain,2021-06-03,43569587.28571429,62370.42857142857,3618772.142857143,81884.14285714286,0.0006708993561220514,0.07258310436229913,0.05820812071218349,0.048,-0.005000000000000002
ESP,Europe,Spain,2021-06-04,43565398.28571428,62036.142857142855,3623254.0,81925.57142857142,0.0006732430823185822,0.0736853505022402,0.057284922092074225,0.047,-0.004285714285714288
ESP,Europe,Spain,2021-06-05,43561209.28571428,61701.714285714275,3627735.857142857,81967.14285714286,0.0006732430823185822,0.07569295031098441,0.058245551133463074,0.046,-0.007619047619047621
ESP,Europe,Spain,2021-06-06,43557020.28571428,61367.28571428573,3632217.7142857136,82008.71428571429,0.0006586539963032427,0.07850307835035693,0.0601906686239222,0.046,-0.005
ESP,Europe,Spain,2021-06-07,43552858.42857143,61005.714285714275,3636700.7142857136,82049.14285714286,0.0007648745428424262,0.08155613107009252,0.06264341233219442,0.046,-0.0009523809523809536
ESP,Europe,Spain,2021-06-08,43548822.85714285,60318.714285714275,3641376.7142857136,82095.71428571429,0.0006708982646631971,0.0855064981277757,0.06512826149431801,0.045,0.004523809523809523
ESP,Europe,Spain,2021-06-09,43544866.85714286,59709.857142857145,3645901.142857143,82136.14285714286,0.001003700282494379,0.08977539170872165,0.06528929913841748,0.045,0.004523809523809523
ESP,Europe,Spain,2021-06-10,43539660.28571428,60395.857142857145,3650362.2857142864,82195.57142857142,0.0007395072621038344,0.08810240775545512,0.06829513948298056,0.044,0.009999999999999997
ESP,Europe,Spain,2021-06-11,43534571.85714286,60880.57142857143,3654922.2857142864,82239.28571428571,0.0007371635359073037,0.08534955399427151,0.0716047955634618,0.044,0.00976190476190476
ESP,Europe,Spain,2021-06-12,43529483.42857143,61365.42857142857,3659482.2857142864,82282.85714285714,0.0007371635359073037,0.08117353893129195,0.07189018802816698,0.044,0.013809523809523808
ESP,Europe,Spain,2021-06-13,43524395.00000001,61850.28571428573,3664042.2857142864,82326.42857142858,0.0006789351935510463,0.07637985813441975,0.07191366512324737,0.043,0.01214285714285714
ESP,Europe,Spain,2021-06-14,43519502.99999999,62326.714285714275,3668417.7142857136,82366.57142857142,0.0006446083728469691,0.07130626505974877,0.07124666184415514,0.043,0.010476190476190474
ESP,Europe,Spain,2021-06-15,43514621.28571428,62924.57142857143,3672663.0,82405.14285714286,0.000670788410803043,0.06544742511880285,0.0708845458630534,0.042,0.009999999999999998
ESP,Europe,Spain,2021-06-16,43509824.57142857,63440.57142857143,3676903.2857142864,82445.57142857142,0.0003827005869043805,0.05962026054468096,0.0709861027927169,0.042,0.007857142857142858
ESP,Europe,Spain,2021-06-17,43506428.85714285,62572.857142857145,3681142.5714285714,82469.71428571429,0.00034755100245579835,0.06016003808797527,0.07164399273121179,0.042,-0.0011904761904761901
ESP,Europe,Spain,2021-06-18,43503022.85714286,61809.714285714275,3685290.142857143,82491.28571428571,0.00034755100245579835,0.0609380100482952,0.07287687362128817,0.043,-0.005714285714285714
ESP,Europe,Spain,2021-06-19,43499616.85714285,61046.714285714275,3689437.5714285714,82512.85714285714,0.00034755100245579835,0.062401073295498,0.07475648670002648,0.043,-0.011904761904761906
ESP,Europe,Spain,2021-06-20,43496210.85714286,60283.714285714275,3693585.0,82534.42857142858,0.0004016095450028193,0.06442523116485878,0.07874659335881899,0.043,-0.016428571428571428
ESP,Europe,Spain,2021-06-21,43492941.71428572,59406.857142857145,3697706.4285714286,82559.0,0.00033622055957909533,0.06704572659235301,0.08150028638797502,0.044,-0.01642857142857143
ESP,Europe,Spain,2021-06-22,43489585.71428572,58753.857142857145,3701695.4285714286,82579.0,0.000325395718222263,0.06975418513443132,0.08368548983941783,0.045,-0.017142857142857144
ESP,Europe,Spain,2021-06-23,43486157.0,58248.0,3705611.0,82598.0,0.0003256664543381775,0.07295526722066119,0.08524094791292318,0.047,-0.01238095238095238
ESP,Europe,Spain,2021-06-24,43482684.0,56555.0,3710758.142857143,82616.85714285714,0.00032141273310826743,0.07827050400681801,0.08704157104083603,0.048,-0.011904761904761904
ESP,Europe,Spain,2021-06-25,43479109.57142857,55066.571428571435,3715802.857142857,82635.0,0.00032141273310826743,0.08509401903980485,0.08899915761863951,0.051,-0.006190476190476189
ESP,Europe,Spain,2021-06-26,43475535.14285714,53578.0,3720847.7142857136,82653.14285714286,0.00032141273310826743,0.09442581789568368,0.09009562608275604,0.053,0.0004761904761904743
ESP,Europe,Spain,2021-06-27,43471960.71428572,52089.428571428565,3725892.5714285714,82671.28571428571,0.0002612354959847069,0.10508077357913603,0.08849441508337197,0.055,0.008333333333333333
ESP,Europe,Spain,2021-06-28,43467962.0,51222.0,3730744.4285714286,82685.57142857142,0.0002985402169674818,0.11481469261829068,0.08856981745191803,0.061,0.009761904761904762
ESP,Europe,Spain,2021-06-29,43463527.42857143,50797.714285714275,3735587.5714285714,82701.28571428571,0.0003472374101449376,0.12554020380530292,0.08787747646905421,0.068,0.010238095238095237
ESP,Europe,Spain,2021-06-30,43458394.85714286,51155.857142857145,3740343.857142857,82719.42857142858,0.00032140576141271736,0.1358388831828876,0.08698627346185787,0.078,0.010476190476190476
ESP,Europe,Spain,2021-07-01,43452142.571428575,54019.857142857145,3743715.4285714286,82736.14285714286,0.00034150983300392646,0.14289886978184954,0.08588130082560506,0.087,0.02142857142857143
ESP,Europe,Spain,2021-07-02,43444799.0,57960.142857142855,3747099.857142857,82755.0,0.00034150983300392646,0.14748553808157064,0.08452269054967028,0.095,0.01666666666666667
ESP,Europe,Spain,2021-07-03,43437455.42857143,61900.42857142857,3750484.2857142864,82773.85714285714,0.00034150983300392646,0.15152979685103704,0.08311689216358464,0.101,0.019047619047619053
ESP,Europe,Spain,2021-07-04,43430111.85714285,65840.71428571429,3753868.7142857136,82792.71428571429,0.0003552445759817794,0.15504193807755512,0.08246573001431977,0.105,0.02619047619047619
ESP,Europe,Spain,2021-07-05,43419564.28571429,73123.0,3757113.2857142864,82813.42857142858,0.00026763529203360835,0.15207230353010884,0.08233240228884843,0.112,0.03333333333333333
ESP,Europe,Spain,2021-07-06,43408010.14285714,81323.57142857142,3760449.2857142864,82831.0,0.00016832308434738884,0.1470232975332039,0.08270196185207357,0.12,0.035
ESP,Europe,Spain,2021-07-07,43395290.71428572,90619.85714285713,3763859.0,82844.42857142858,0.00018123573057821207,0.14191411615936558,0.08307971234124266,0.128,0.03738095238095239
ESP,Europe,Spain,2021-07-08,43381861.0,100579.14285714287,3767313.142857143,82860.71428571429,0.00012849485231080884,0.13827330193164236,0.083183486239878,0.133,0.039047619047619046
ESP,Europe,Spain,2021-07-09,43367100.42857143,111770.28571428572,3770869.4285714286,82873.85714285714,0.00012849485231080884,0.13483882117952406,0.08305789645569367,0.137,0.04523809523809524
ESP,Europe,Spain,2021-07-10,43352339.85714286,122961.42857142855,3774425.7142857136,82887.0,0.00012849485231080884,0.13092360320620794,0.08261200480001643,0.14,0.045238095238095244
ESP,Europe,Spain,2021-07-11,43337579.28571428,134152.57142857142,3777982.0,82900.14285714286,0.0001010749605612912,0.12682551816638565,0.08145660278572175,0.142,0.039999999999999994
ESP,Europe,Spain,2021-07-12,43322629.42857143,145105.7142857143,3781966.4285714286,82912.42857142858,8.617908719324094e-05,0.1281056011367347,0.07968442776320367,0.147,0.037142857142857144
ESP,Europe,Spain,2021-07-13,43303419.14285714,159885.57142857142,3786385.2857142864,82924.0,7.10748188453409e-05,0.12598219175507852,0.0783282846487446,0.15,0.041904761904761896
ESP,Europe,Spain,2021-07-14,43282922.28571428,175257.42857142858,3791499.7142857136,82934.57142857142,6.421760096898008e-05,0.1232375192602478,0.07727182340171727,0.152,0.043809523809523805
ESP,Europe,Spain,2021-07-15,43260943.85714286,190987.8571428572,3797735.2857142864,82947.0,6.490782753560045e-05,0.11964309234996702,0.0759221797632917,0.154,0.04499999999999999
ESP,Europe,Spain,2021-07-16,43237653.85714286,206939.8571428572,3805060.0,82960.28571428571,6.490782753560045e-05,0.11570460153721207,0.0738186178145269,0.156,0.045
ESP,Europe,Spain,2021-07-17,43214363.85714285,222891.8571428572,3812384.7142857136,82973.57142857142,6.490782753560045e-05,0.11068013669524884,0.07344052375807733,0.158,0.04595238095238096
ESP,Europe,Spain,2021-07-18,43191073.85714286,238843.8571428572,3819709.4285714286,82986.85714285714,6.153389373080694e-05,0.10505761746833454,0.07316141913342042,0.16,0.05119047619047619
ESP,Europe,Spain,2021-07-19,43163827.28571429,255549.42857142852,3830236.2857142864,83001.0,6.514974276100969e-05,0.09819585159837373,0.0731000596064088,0.16,0.056190476190476187
ESP,Europe,Spain,2021-07-20,43138962.71428572,268861.0,3841772.857142857,83017.42857142858,6.684967697849527e-05,0.0952414492264209,0.07297585536479326,0.161,0.058333333333333334
ESP,Europe,Spain,2021-07-21,43113498.57142857,281601.5714285714,3854478.857142857,83035.0,5.4081486077452085e-05,0.09235163629730868,0.07337226944589098,0.162,0.058571428571428566
ESP,Europe,Spain,2021-07-22,43087770.571428575,293900.4285714286,3867892.2857142864,83050.71428571429,5.8716493735556276e-05,0.08963924231099371,0.07372477827345479,0.163,0.05714285714285715
ESP,Europe,Spain,2021-07-23,43062026.71428571,304879.0,3882639.7142857136,83068.57142857142,5.8716493735556276e-05,0.08714974196389265,0.07429140440308155,0.163,0.05547619047619047
ESP,Europe,Spain,2021-07-24,43036282.85714286,315857.5714285714,3897387.142857143,83086.42857142858,5.8716493735556276e-05,0.08418189604799578,0.07441205678806873,0.163,0.05452380952380952
ESP,Europe,Spain,2021-07-25,43010539.0,326836.14285714284,3912134.5714285714,83104.28571428571,6.594612003403934e-05,0.08103358487402483,0.07383112632999198,0.162,0.055
ESP,Europe,Spain,2021-07-26,42984795.57142857,337620.71428571426,3927072.142857143,83125.57142857142,7.310802671737513e-05,0.07867485427236683,0.07345534160221967,0.161,0.05523809523809523
ESP,Europe,Spain,2021-07-27,42959178.85714285,344013.71428571426,3946270.857142857,83150.57142857142,9.430419932600512e-05,0.07669623922538768,0.0725459738453648,0.16,0.055714285714285716
ESP,Europe,Spain,2021-07-28,42934053.28571429,348620.14285714284,3966757.142857143,83183.42857142858,0.00010043884435095535,0.07501777751406677,0.07137903647034917,0.157,0.056904761904761895
ESP,Europe,Spain,2021-07-29,42909334.28571428,351337.71428571426,3988723.142857143,83218.85714285714,0.00010669990786240926,0.07344080580056489,0.07011192066264492,0.155,0.05952380952380952
ESP,Europe,Spain,2021-07-30,42885532.14285714,351825.2857142857,4011999.857142857,83256.71428571429,0.00010669990786240926,0.0725651522051637,0.06893816124388273,0.153,0.060476190476190475
ESP,Europe,Spain,2021-07-31,42861729.99999999,352312.85714285716,4035276.5714285714,83294.57142857142,0.00010669990786240926,0.07130799940387521,0.06840093987677587,0.151,0.058333333333333334
ESP,Europe,Spain,2021-08-01,42837927.85714287,352800.4285714286,4058553.2857142864,83332.42857142858,0.00015186744243137772,0.06974860504859792,0.06815499612943478,0.15,0.0630952380952381
ESP,Europe,Spain,2021-08-02,42814938.0,348504.2857142857,4085785.7142857136,83386.0,0.000185195177710898,0.06881144226950123,0.06774889372149973,0.146,0.06833333333333333
ESP,Europe,Spain,2021-08-03,42792815.571428575,345714.2857142857,4110633.857142857,83450.28571428571,0.00018606798937684707,0.0678193663450259,0.06775621537088958,0.144,0.07142857142857142
ESP,Europe,Spain,2021-08-04,42771446.71428572,341572.5714285714,4136080.4285714286,83514.28571428571,0.0002057601346118976,0.06687875627000388,0.06923961425458486,0.142,0.07333333333333333
ESP,Europe,Spain,2021-08-05,42750835.28571428,336401.85714285716,4161792.7142857136,83584.14285714286,0.00022178629611814869,0.06596889663639273,0.07226412633025722,0.14,0.07595238095238095
ESP,Europe,Spain,2021-08-06,42730679.85714286,330757.0,4187518.7142857136,83658.42857142858,0.00022178629611814869,0.06473370669024921,0.07661226738513684,0.139,0.07809523809523809
ESP,Europe,Spain,2021-08-07,42710524.42857143,325112.14285714284,4213244.714285715,83732.71428571429,0.00022178629611814869,0.06337142770171869,0.08149203268913634,0.138,0.08214285714285714
ESP,Europe,Spain,2021-08-08,42690369.0,319467.2857142857,4238970.714285715,83807.0,0.0002124340562121655,0.06193908621357588,0.08704727389712916,0.137,0.08428571428571428
ESP,Europe,Spain,2021-08-09,42672542.28571428,311503.0,4264692.857142857,83875.85714285714,0.00020906299679757928,0.06148252435788847,0.09256178506430544,0.135,0.08619047619047619
ESP,Europe,Spain,2021-08-10,42655379.42857143,303009.2857142857,4290284.571428572,83940.71428571429,0.00022712565624271767,0.06102086902902184,0.0924594371463059,0.133,0.08952380952380953
ESP,Europe,Spain,2021-08-11,42638909.571428575,294318.4285714286,4315377.285714285,84008.71428571429,0.00023594572243830532,0.0605214805739932,0.09047416249070313,0.13,0.09142857142857144
ESP,Europe,Spain,2021-08-12,42623007.85714285,285468.5714285714,4340060.857142857,84076.71428571429,0.00023744726539273422,0.059828646273136825,0.08606695891041091,0.126,0.09142857142857143
ESP,Europe,Spain,2021-08-13,42607949.571428575,276696.2857142857,4363825.142857143,84143.0,0.00023744726539273422,0.05921241902814225,0.07964304945708937,0.123,0.09
ESP,Europe,Spain,2021-08-14,42592891.28571429,267924.0,4387589.428571428,84209.28571428571,0.00023744726539273422,0.058508658254860166,0.07276705950012143,0.121,0.0880952380952381
ESP,Europe,Spain,2021-08-15,42577832.99999999,259151.7142857143,4411353.714285715,84275.57142857142,0.0002547921755373319,0.05782154793268213,0.06439312283361627,0.119,0.08523809523809524
ESP,Europe,Spain,2021-08-16,42564762.14285714,249219.1428571429,4434290.0,84342.71428571429,0.00029917303387209704,0.05818184944544257,0.0556670249684496,0.116,0.07452380952380953
ESP,Europe,Spain,2021-08-17,42551883.28571428,239966.7142857143,4456348.142857143,84415.85714285714,0.00034897607589136603,0.058233472337933086,0.05221414318941107,0.112,0.07357142857142858
ESP,Europe,Spain,2021-08-18,42539728.28571429,230736.42857142852,4477653.0,84496.28571428571,0.0003886056058043007,0.0586614205750277,0.048812460593722413,0.109,0.07428571428571429
ESP,Europe,Spain,2021-08-19,42528282.57142857,221555.2857142857,4498194.571428572,84581.57142857142,0.0004523207334807219,0.05952413972590107,0.04467088273300413,0.107,0.07285714285714284
ESP,Europe,Spain,2021-08-20,42517294.99999999,212366.57142857145,4518275.714285715,84676.71428571429,0.0004523207334807219,0.060397502842813665,0.0400522667447653,0.105,0.07404761904761904
ESP,Europe,Spain,2021-08-21,42506307.42857143,203177.8571428572,4538356.857142857,84771.85714285714,0.0004523207334807219,0.06133288654685494,0.03690848840172602,0.103,0.07642857142857142
ESP,Europe,Spain,2021-08-22,42495319.85714286,193989.1428571429,4558438.0,84867.0,0.0005380616676832089,0.062305519407879886,0.03433649015470543,0.102,0.0769047619047619
ESP,Europe,Spain,2021-08-23,42484593.28571428,186851.8571428572,4576195.857142857,84973.0,0.0006066617886665178,0.062010142361694234,0.032307027307429494,0.101,0.08238095238095236
ESP,Europe,Spain,2021-08-24,42474475.85714285,179758.7142857143,4593293.857142857,85085.57142857142,0.0006542200390447867,0.061703689626885584,0.03112240558121608,0.099,0.07738095238095237
ESP,Europe,Spain,2021-08-25,42464526.28571428,173191.14285714287,4609695.714285715,85200.85714285714,0.0007267901243512742,0.06072396291921254,0.0307600447499316,0.095,0.075
ESP,Europe,Spain,2021-08-26,42455338.14285715,166423.14285714287,4625529.428571428,85323.28571428571,0.0007666068258948949,0.06018115752700887,0.030766022132911856,0.092,0.07523809523809523
ESP,Europe,Spain,2021-08-27,42446573.0,160072.85714285713,4640521.428571428,85446.71428571429,0.0007666068258948949,0.05969578955559712,0.03104861578376892,0.088,0.07357142857142855
ESP,Europe,Spain,2021-08-28,42437807.85714286,153722.57142857142,4655513.428571428,85570.14285714286,0.0007666068258948949,0.05925018184521701,0.03232851005853251,0.085,0.07285714285714284
ESP,Europe,Spain,2021-08-29,42429042.71428572,147372.2857142857,4670505.428571428,85693.57142857142,0.0007606641039515143,0.05884380663864165,0.034027871670872185,0.084,0.07166666666666666
ESP,Europe,Spain,2021-08-30,42421479.0,141816.7142857143,4683509.142857143,85809.14285714286,0.0008156481713416582,0.059316897644669575,0.036228874093868026,0.079,0.06642857142857143
ESP,Europe,Spain,2021-08-31,42414244.571428575,136129.2857142857,4696314.857142857,85925.28571428571,0.000827139102115957,0.05976067685159525,0.038421383551931865,0.074,0.06428571428571428
ESP,Europe,Spain,2021-09-01,42407576.28571429,130611.28571428572,4708389.428571428,86037.0,0.0008770279588334942,0.06057479644717108,0.0404335583827976,0.07,0.0557142857142857
ESP,Europe,Spain,2021-09-02,42400558.571428575,126157.28571428572,4719749.857142857,86148.28571428571,0.0009361992089540883,0.05963120414511019,0.042835864112351706,0.066,0.05119047619047619
ESP,Europe,Spain,2021-09-03,42393994.85714286,121715.0,4730642.285714285,86261.85714285714,0.0009361992089540883,0.058665854014234076,0.04550482919922315,0.063,0.0530952380952381
ESP,Europe,Spain,2021-09-04,42387431.14285714,117272.71428571428,4741534.714285715,86375.42857142858,0.0009361992089540883,0.05742884040781386,0.046459857704268984,0.061,0.05785714285714285
ESP,Europe,Spain,2021-09-05,42380867.42857143,112830.42857142855,4752427.142857143,86489.0,0.0009635177067959436,0.05599958016316115,0.04712005987000978,0.061,0.06142857142857143
ESP,Europe,Spain,2021-09-06,42375179.71428571,107785.85714285713,4763047.714285715,86600.71428571429,0.000960638448999274,0.05552084657620317,0.048041263166146486,0.059,0.06547619047619048
ESP,Europe,Spain,2021-09-07,42369811.85714286,103045.14285714287,4773052.571428572,86704.42857142858,0.000936815235651294,0.05504244717628713,0.049574020233539004,0.057,0.0680952380952381
ESP,Europe,Spain,2021-09-08,42364615.42857143,98310.85714285713,4782886.857142857,86800.85714285714,0.0008519452017992893,0.05419774353511948,0.05147791765100495,0.055,0.07142857142857142
ESP,Europe,Spain,2021-09-09,42360104.42857143,93673.57142857145,4791952.571428572,86883.42857142858,0.0007835307337921287,0.05434918986285303,0.05425509689432484,0.053,0.07285714285714286
ESP,Europe,Spain,2021-09-10,42355860.71428572,89204.85714285713,4800594.285714285,86954.14285714286,0.0007835307337921287,0.05470626974225496,0.0577887938624161,0.051,0.07452380952380953
ESP,Europe,Spain,2021-09-11,42351617.0,84736.14285714286,4809236.0,87024.85714285714,0.0007835307337921287,0.055227325127315714,0.062093670529824514,0.05,0.0711904761904762
ESP,Europe,Spain,2021-09-12,42347373.28571428,80267.42857142858,4817877.714285715,87095.57142857142,0.0008015534481386935,0.0558983118130676,0.06510007105343693,0.049,0.06904761904761905
ESP,Europe,Spain,2021-09-13,42343351.42857143,76774.71428571429,4825325.857142857,87162.0,0.0009171918876004641,0.055755731457212916,0.06766074131886456,0.047,0.06452380952380952
ESP,Europe,Spain,2021-09-14,42339653.42857143,73285.57142857142,4832444.142857143,87230.85714285714,0.000990221815686647,0.05620450312959359,0.06972782499240905,0.045,0.05452380952380952
ESP,Europe,Spain,2021-09-15,42336226.14285714,70086.14285714286,4839000.714285715,87301.0,0.0011096418711023398,0.056912083317425324,0.07138278619152708,0.043,0.05285714285714286
ESP,Europe,Spain,2021-09-16,42332897.14285715,66434.28571428571,4845907.142857143,87375.42857142858,0.0010968835541729524,0.05748803185524296,0.07346023833312733,0.04,0.04928571428571428
ESP,Europe,Spain,2021-09-17,42329742.14285714,63068.714285714275,4852357.285714285,87445.85714285714,0.0010968835541729524,0.058087878855736914,0.07591407703527507,0.038,0.04642857142857142
ESP,Europe,Spain,2021-09-18,42326587.14285715,59703.142857142855,4858807.428571428,87516.28571428571,0.0010968835541729524,0.058862651636445114,0.07594051431477393,0.038,0.044523809523809514
ESP,Europe,Spain,2021-09-19,42323432.142857134,56337.57142857143,4865257.571428572,87586.71428571429,0.0012308237576867907,0.059740172442943586,0.07752379965520688,0.037,0.039999999999999994
ESP,Europe,Spain,2021-09-20,42320536.57142857,53584.571428571435,4870833.571428572,87659.28571428571,0.0011458280166726075,0.060203057119189315,0.07890603427400923,0.035,0.03428571428571429
ESP,Europe,Spain,2021-09-21,42317756.85714286,51038.0,4876097.714285715,87721.42857142858,0.001267283399759123,0.060828973150398064,0.08018086266760448,0.033,0.03428571428571429
ESP,Europe,Spain,2021-09-22,42315103.28571428,48527.714285714275,4881197.714285715,87785.28571428571,0.0013667331408563133,0.06169304712270801,0.08137434764291462,0.032,0.03142857142857143
ESP,Europe,Spain,2021-09-23,42312598.85714286,46540.0,4885626.142857143,87849.0,0.0014075241271320445,0.06272758304838663,0.0829079871457434,0.03,0.029047619047619044
ESP,Europe,Spain,2021-09-24,42310162.42857143,44739.714285714275,4889799.142857143,87912.71428571429,0.0014075241271320445,0.06371962239313429,0.08470035843670072,0.029,0.024999999999999994
ESP,Europe,Spain,2021-09-25,42307726.00000001,42939.42857142857,4893972.142857143,87976.42857142858,0.0014075241271320445,0.06489780948572486,0.08563461083632994,0.028,0.02357142857142857
ESP,Europe,Spain,2021-09-26,42305289.571428575,41139.142857142855,4898145.142857143,88040.14285714287,0.001333743835755972,0.06616246876357636,0.08651085753158881,0.028,0.023333333333333334
ESP,Europe,Spain,2021-09-27,42302988.71428571,39427.857142857145,4902100.571428572,88096.85714285713,0.001328515127387698,0.06711834610247397,0.08738137279568334,0.027,0.025952380952380956
ESP,Europe,Spain,2021-09-28,42300710.71428572,38023.142857142855,4905729.714285715,88150.42857142858,0.0011615811252956721,0.06760442330327628,0.0881262474796415,0.026,0.028095238095238093
ESP,Europe,Spain,2021-09-29,42298444.0,36888.142857142855,4909086.857142857,88195.0,0.0008947475447285756,0.06738935729584193,0.08912352950776406,0.025,0.026428571428571433
ESP,Europe,Spain,2021-09-30,42296267.42857143,35777.28571428572,4912341.428571428,88227.85714285713,0.0009507585117592644,0.06728406751982853,0.09048978900552472,0.024,0.027857142857142855
ESP,Europe,Spain,2021-10-01,42294192.14285714,34734.57142857143,4915426.0,88261.28571428571,0.0009507585117592644,0.06739881620465846,0.09225950760255587,0.023,0.02976190476190476
ESP,Europe,Spain,2021-10-02,42292116.85714285,33691.857142857145,4918510.571428572,88294.71428571429,0.0009507585117592644,0.06759191820439503,0.09314373262193547,0.022,0.029047619047619044
ESP,Europe,Spain,2021-10-03,42290041.571428575,32649.142857142866,4921595.142857143,88328.14285714287,0.0009885910721495305,0.06786013905952656,0.09388189956372656,0.022,0.01595238095238095
ESP,Europe,Spain,2021-10-04,42288076.0,31759.0,4924418.142857143,88360.85714285713,0.0012062073419828838,0.06801490379118079,0.09439376504127593,0.021,0.011904761904761904
ESP,Europe,Spain,2021-10-05,42286180.28571428,30899.571428571428,4927135.714285715,88398.42857142858,0.0013300899318339544,0.06848961144998718,0.0946941910051923,0.021,0.008809523809523809
ESP,Europe,Spain,2021-10-06,42284350.0,30100.0,4929725.428571428,88438.57142857142,0.0013707355222359816,0.06858819109169292,0.09452741552892048,0.02,0.010238095238095237
