ISO_code,Continent,Country/Region,Date,Total Confirmed Original,New Confirmed,New Confirmed Smooth (7 days),Total Confirmed Fixed (sum New Confirmed),Total Alive Confirmed Fixed (sum New Confirmed - Total Deaths),Accumulated Alive Confirmed in 14 days,Accumulated Alive Confirmed Smooth in 14 days
ESP,Europe,Spain,2020-11-09,1381218,52386,20074.428571428572,1391624,1350359,278584,276375.85714285716
ESP,Europe,Spain,2020-11-10,1381218,0,17407.428571428572,1391624,1350359,260433,275186.4285714286
ESP,Europe,Spain,2020-11-11,1417709,36491,19043.0,1428115,1386090,276567,275358.71428571426
ESP,Europe,Spain,2020-11-12,1437220,19511,18700.571428571428,1447626,1405245,272315,274822.28571428574
ESP,Europe,Spain,2020-11-13,1458591,21371,18537.0,1468997,1426308,268022,273308.4285714286
ESP,Europe,Spain,2020-11-14,1458591,0,18537.0,1468997,1426308,268022,271794.5714285714
ESP,Europe,Spain,2020-11-15,1458591,0,18537.0,1468997,1426308,268022,270280.71428571426
ESP,Europe,Spain,2020-11-16,1496864,38273,16520.85714285714,1507270,1464097,251171,266364.5714285714
ESP,Europe,Spain,2020-11-17,1510023,13159,18400.714285714286,1520429,1476821,245464,264226.14285714284
ESP,Europe,Spain,2020-11-18,1525341,15318,15376.0,1535747,1491788,237012,258575.42857142858
ESP,Europe,Spain,2020-11-19,1541574,16233,14907.714285714286,1551980,1507769,231453,252738.0
ESP,Europe,Spain,2020-11-20,1556730,15156,14019.857142857143,1567136,1522597,224112,246465.14285714287
ESP,Europe,Spain,2020-11-21,1556730,0,14019.857142857143,1567136,1522597,224112,240192.2857142857
ESP,Europe,Spain,2020-11-22,1556730,0,14019.857142857143,1567136,1522597,224112,233919.42857142858
ESP,Europe,Spain,2020-11-23,1582616,25886,12250.285714285714,1593022,1547971,197612,226268.14285714287
ESP,Europe,Spain,2020-11-24,1594844,12228,12117.285714285714,1605250,1559662,209303,221102.2857142857
ESP,Europe,Spain,2020-11-25,1605066,10222,11389.285714285714,1615472,1569515,183425,213447.0
ESP,Europe,Spain,2020-11-26,1617355,12289,10825.857142857143,1627761,1581467,176222,205556.85714285713
ESP,Europe,Spain,2020-11-27,1628208,10853,10211.142857142857,1638614,1592026,165718,197214.85714285713
ESP,Europe,Spain,2020-11-28,1628208,0,10211.142857142857,1638614,1592026,165718,188872.85714285713
ESP,Europe,Spain,2020-11-29,1628208,0,10211.142857142857,1638614,1592026,165718,180530.85714285713
ESP,Europe,Spain,2020-11-30,1648187,19979,9367.285714285714,1658593,1611604,147507,173373.0
ESP,Europe,Spain,2020-12-01,1656444,8257,8800.0,1666850,1619419,142598,163843.7142857143
ESP,Europe,Spain,2020-12-02,1665775,9331,8672.714285714286,1676181,1628477,136689,157167.14285714287
ESP,Europe,Spain,2020-12-03,1675902,10127,8363.857142857143,1686308,1638350,130581,150647.0
ESP,Europe,Spain,2020-12-04,1684647,8745,8062.714285714285,1695053,1646881,124284,144727.85714285713
ESP,Europe,Spain,2020-12-05,1684647,0,8062.714285714285,1695053,1646881,124284,138808.7142857143
ESP,Europe,Spain,2020-12-06,1684647,0,8062.714285714285,1695053,1646881,124284,132889.57142857142
ESP,Europe,Spain,2020-12-07,1702328,17681,7734.428571428572,1712734,1664168,116197,128416.71428571429
ESP,Europe,Spain,2020-12-08,1702328,0,6554.857142857143,1712734,1664168,104506,122975.0
ESP,Europe,Spain,2020-12-09,1712101,9773,6618.0,1722507,1673568,104053,118312.71428571429
ESP,Europe,Spain,2020-12-10,1720056,7955,6307.714285714285,1730462,1681198,99731,113905.57142857143
ESP,Europe,Spain,2020-12-11,1730575,10519,6561.142857142857,1740981,1691437,99411,110352.28571428571
ESP,Europe,Spain,2020-12-12,1730575,0,6561.142857142857,1740981,1691437,99411,106799.0
ESP,Europe,Spain,2020-12-13,1730575,0,6561.142857142857,1740981,1691437,99411,103245.71428571429
ESP,Europe,Spain,2020-12-14,1751884,21309,7079.428571428572,1762290,1712357,100753,101039.42857142857
ESP,Europe,Spain,2020-12-15,1762212,10328,8554.857142857143,1772618,1722297,102878,100806.85714285714
ESP,Europe,Spain,2020-12-16,1773290,11078,8741.285714285714,1783696,1733180,104703,100899.71428571429
ESP,Europe,Spain,2020-12-17,1785421,12131,9337.857142857143,1795827,1745130,106780,101906.71428571429
ESP,Europe,Spain,2020-12-18,1797236,11815,9523.0,1807642,1756796,109915,103407.28571428571
ESP,Europe,Spain,2020-12-19,1797236,0,9523.0,1807642,1756796,109915,104907.85714285714
ESP,Europe,Spain,2020-12-20,1797236,0,9523.0,1807642,1756796,109915,106408.42857142857
ESP,Europe,Spain,2020-12-21,1819249,22013,9623.57142857143,1829655,1778475,114307,108344.71428571429
ESP,Europe,Spain,2020-12-22,1829903,10654,9670.142857142857,1840309,1788869,124701,111462.28571428571
ESP,Europe,Spain,2020-12-23,1842289,12386,9857.0,1852695,1801077,127509,114720.28571428571
ESP,Europe,Spain,2020-12-24,1854951,12662,9932.857142857143,1865357,1813613,132415,118382.42857142857
ESP,Europe,Spain,2020-12-25,1854951,0,8245.0,1865357,1813613,122176,120134.0
ESP,Europe,Spain,2020-12-26,1854951,0,8245.0,1865357,1813613,122176,121885.57142857143
ESP,Europe,Spain,2020-12-27,1854951,0,8245.0,1865357,1813613,122176,123637.14285714286
ESP,Europe,Spain,2020-12-28,1879413,24462,8594.857142857143,1889819,1837777,125420,125224.71428571429
ESP,Europe,Spain,2020-12-29,1893502,14089,9085.57142857143,1903908,1851546,129249,125874.42857142857
ESP,Europe,Spain,2020-12-30,1910218,16716,9704.142857142857,1920624,1868015,134835,126921.0
ESP,Europe,Spain,2020-12-31,1928265,18047,10473.42857142857,1938671,1885914,140784,128116.57142857143
ESP,Europe,Spain,2021-01-01,1928265,0,10473.42857142857,1938671,1885914,129118,129108.28571428571
ESP,Europe,Spain,2021-01-02,1928265,0,10473.42857142857,1938671,1885914,129118,130100.0
ESP,Europe,Spain,2021-01-03,1928265,0,10473.42857142857,1938671,1885914,129118,131091.7142857143
ESP,Europe,Spain,2021-01-04,1958844,30579,11347.285714285714,1969250,1916252,137777,132857.0
ESP,Europe,Spain,2021-01-05,1982544,23700,12720.285714285714,1992950,1939600,150731,135925.85714285713
ESP,Europe,Spain,2021-01-06,1982544,0,10332.285714285714,1992950,1939600,138523,136452.7142857143
ESP,Europe,Spain,2021-01-07,2024904,42360,13805.57142857143,2035310,1981715,168102,140355.2857142857
ESP,Europe,Spain,2021-01-08,2050360,25456,17442.14285714286,2060766,2006972,193359,149532.57142857142
ESP,Europe,Spain,2021-01-09,2050360,0,17442.14285714286,2060766,2006972,193359,158709.85714285713
ESP,Europe,Spain,2021-01-10,2050360,0,17442.14285714286,2060766,2006972,193359,167887.14285714287
ESP,Europe,Spain,2021-01-11,2111782,61422,21848.285714285714,2122188,2067993,230216,181092.7142857143
ESP,Europe,Spain,2021-01-12,2137220,25438,22096.571428571428,2147626,2093023,241477,194056.42857142858
ESP,Europe,Spain,2021-01-13,2176089,38869,27649.285714285714,2186495,2131697,263682,211936.2857142857
ESP,Europe,Spain,2021-01-14,2211967,35878,26723.285714285714,2222373,2167374,281460,228130.2857142857
ESP,Europe,Spain,2021-01-15,2252164,40197,28829.14285714286,2262570,2207336,321422,246425.0
ESP,Europe,Spain,2021-01-16,2252164,0,28829.14285714286,2262570,2207336,321422,264719.71428571426
ESP,Europe,Spain,2021-01-17,2252164,0,28829.14285714286,2262570,2207336,321422,283014.4285714286
ESP,Europe,Spain,2021-01-18,2336451,84287,32095.571428571428,2346857,2291168,374916,303685.85714285716
ESP,Europe,Spain,2021-01-19,2370742,34291,33360.28571428572,2381148,2325055,385455,324254.14285714284
ESP,Europe,Spain,2021-01-20,2412318,41576,33747.0,2422724,2366167,426567,347523.4285714286
ESP,Europe,Spain,2021-01-21,2456675,44357,34958.28571428572,2467081,2410120,428405,368515.5714285714
ESP,Europe,Spain,2021-01-22,2499560,42885,35342.28571428572,2509966,2452605,445633,386260.0
ESP,Europe,Spain,2021-01-23,2499560,0,35342.28571428572,2509966,2452605,445633,404004.4285714286
ESP,Europe,Spain,2021-01-24,2499560,0,35342.28571428572,2509966,2452605,445633,421748.85714285716
ESP,Europe,Spain,2021-01-25,2593382,93822,36704.42857142857,2603788,2545660,477667,436427.5714285714
ESP,Europe,Spain,2021-01-26,2629817,36435,37010.71428571428,2640223,2581509,488486,451146.28571428574
ESP,Europe,Spain,2021-01-27,2670102,40285,36826.28571428572,2680508,2621297,489600,460151.0
ESP,Europe,Spain,2021-01-28,2705001,34899,35475.142857142855,2715407,2655681,488307,468708.4285714286
ESP,Europe,Spain,2021-01-29,2743119,38118,34794.142857142855,2753525,2693286,485950,474468.0
ESP,Europe,Spain,2021-01-30,2743119,0,34794.142857142855,2753525,2693286,485950,480227.5714285714
ESP,Europe,Spain,2021-01-31,2743119,0,34794.142857142855,2753525,2693286,485950,485987.14285714284
ESP,Europe,Spain,2021-02-01,2822805,79686,32774.71428571428,2833211,2772210,481042,486469.28571428574
ESP,Europe,Spain,2021-02-02,2851869,29064,31721.714285714286,2862275,2800550,475495,484613.4285714286
ESP,Europe,Spain,2021-02-03,2883465,31596,30480.428571428572,2893871,2831581,465414,481158.28571428574
ESP,Europe,Spain,2021-02-04,2913425,29960,29774.85714285714,2923831,2861109,450989,475827.14285714284
ESP,Europe,Spain,2021-02-05,2941990,28565,28410.14285714286,2952396,2889090,436485,468760.71428571426
ESP,Europe,Spain,2021-02-06,2941990,0,28410.14285714286,2952396,2889090,436485,461694.28571428574
ESP,Europe,Spain,2021-02-07,2941990,0,28410.14285714286,2952396,2889090,436485,454627.85714285716
ESP,Europe,Spain,2021-02-08,2989085,47095,23754.285714285714,2999491,2935276,389616,441567.0
ESP,Europe,Spain,2021-02-09,3005487,16402,21945.428571428572,3015893,2950912,369403,426411.0
ESP,Europe,Spain,2021-02-10,3023601,18114,20019.428571428572,3034007,2968383,347086,409507.0
ESP,Europe,Spain,2021-02-11,3041454,17853,18289.85714285714,3051860,2985723,330042,392228.85714285716
ESP,Europe,Spain,2021-02-12,3056035,14581,16292.142857142857,3066441,2999774,306488,373657.85714285716
ESP,Europe,Spain,2021-02-13,3056035,0,16292.142857142857,3066441,2999774,306488,355086.85714285716
ESP,Europe,Spain,2021-02-14,3056035,0,16292.142857142857,3066441,2999774,306488,336515.85714285716
ESP,Europe,Spain,2021-02-15,3086286,30251,13885.857142857143,3096692,3029323,257113,317586.85714285716
ESP,Europe,Spain,2021-02-16,3096343,10057,12979.42857142857,3106749,3038850,238300,298857.85714285716
ESP,Europe,Spain,2021-02-17,3107172,10829,11938.714285714286,3117578,3049342,217761,280382.85714285716
ESP,Europe,Spain,2021-02-18,3121687,14515,11461.857142857143,3132093,3063469,202360,262142.57142857142
ESP,Europe,Spain,2021-02-19,3133122,11435,11012.42857142857,3143528,3074507,185417,244846.7142857143
ESP,Europe,Spain,2021-02-20,3133122,0,11012.42857142857,3143528,3074507,185417,227550.85714285713
ESP,Europe,Spain,2021-02-21,3133122,0,11012.42857142857,3143528,3074507,185417,210255.0
ESP,Europe,Spain,2021-02-22,3153971,20849,9669.285714285714,3164377,3094821,159545,196316.7142857143
ESP,Europe,Spain,2021-02-23,3161432,7461,9298.42857142857,3171838,3101839,150927,183834.85714285713
ESP,Europe,Spain,2021-02-24,3170644,9212,9067.42857142857,3181050,3110662,142279,173051.7142857143
ESP,Europe,Spain,2021-02-25,3180212,9568,8360.714285714286,3190618,3119885,134162,163309.14285714287
ESP,Europe,Spain,2021-02-26,3188553,8341,7918.714285714285,3198959,3127897,128123,155124.2857142857
ESP,Europe,Spain,2021-02-27,3188553,0,7918.714285714285,3198959,3127897,128123,146939.42857142858
ESP,Europe,Spain,2021-02-28,3188553,0,7918.714285714285,3198959,3127897,128123,138754.57142857142
ESP,Europe,Spain,2021-03-01,3204531,15978,7222.857142857143,3214937,3143408,114085,132260.2857142857
ESP,Europe,Spain,2021-03-02,3130184,0,6157.0,3214937,3143216,104366,125608.71428571429
ESP,Europe,Spain,2021-03-03,3136321,6137,5717.714285714285,3221074,3148907,99565,119506.71428571429
ESP,Europe,Spain,2021-03-04,3142358,6037,5213.285714285715,3227111,3154690,91221,113372.28571428571
ESP,Europe,Spain,2021-03-05,3149012,6654,4972.285714285715,3233765,3160707,86200,107383.28571428571
ESP,Europe,Spain,2021-03-06,3149012,0,4972.285714285715,3233765,3160707,86200,101394.28571428571
ESP,Europe,Spain,2021-03-07,3149012,0,4972.285714285715,3233765,3160707,86200,95405.28571428571
ESP,Europe,Spain,2021-03-08,3160970,11958,4398.0,3245723,3172367,77546,90185.42857142857
ESP,Europe,Spain,2021-03-09,3164982,4012,4971.142857142857,3249735,3176088,74249,85883.0
ESP,Europe,Spain,2021-03-10,3172101,7119,5111.428571428572,3256854,3182973,72311,81989.57142857143
ESP,Europe,Spain,2021-03-11,3178356,6255,5142.571428571428,3263109,3189104,69219,78846.42857142857
ESP,Europe,Spain,2021-03-12,3183704,5348,4956.0,3268457,3194279,66382,76015.28571428571
ESP,Europe,Spain,2021-03-13,3183704,0,4956.0,3268457,3194279,66382,73184.14285714286
ESP,Europe,Spain,2021-03-14,3183704,0,4956.0,3268457,3194279,66382,70353.0
ESP,Europe,Spain,2021-03-15,3195062,11358,4870.285714285715,3279815,3205471,62063,68141.14285714286
ESP,Europe,Spain,2021-03-16,3200024,4962,5006.0,3284777,3210292,67076,67116.42857142857
ESP,Europe,Spain,2021-03-17,3206116,6092,4859.285714285715,3290869,3216156,67249,66393.28571428571
ESP,Europe,Spain,2021-03-18,3212332,6216,4853.714285714285,3297085,3222255,67565,66157.0
ESP,Europe,Spain,2021-03-19,3212332,0,4089.714285714286,3297085,3222255,61548,65466.42857142857
ESP,Europe,Spain,2021-03-20,3212332,0,4089.714285714286,3297085,3222255,61548,64775.857142857145
ESP,Europe,Spain,2021-03-21,3212332,0,4089.714285714286,3297085,3222255,61548,64085.28571428572
ESP,Europe,Spain,2021-03-22,3228803,16471,4820.142857142857,3313556,3238093,65726,64608.57142857143
ESP,Europe,Spain,2021-03-23,3234319,5516,4899.285714285715,3319072,3243408,67320,64643.42857142857
ESP,Europe,Spain,2021-03-24,3234319,0,4029.0,3319072,3243408,60435,63670.0
ESP,Europe,Spain,2021-03-25,3247738,13419,5058.0,3332491,3256151,67047,63596.0
ESP,Europe,Spain,2021-03-26,3255324,7586,6141.714285714285,3340077,3263147,68868,64641.71428571428
ESP,Europe,Spain,2021-03-27,3255324,0,6141.714285714285,3340077,3263147,68868,65687.42857142857
ESP,Europe,Spain,2021-03-28,3255324,0,6141.714285714285,3340077,3263147,68868,66733.14285714286
ESP,Europe,Spain,2021-03-29,3270825,15501,6003.142857142857,3355578,3278459,72988,67770.57142857143
ESP,Europe,Spain,2021-03-30,3275819,4994,5928.571428571428,3360572,3283347,73055,68589.85714285714
ESP,Europe,Spain,2021-03-31,3284353,8534,7147.714285714285,3369106,3291727,75571,70752.14285714286
ESP,Europe,Spain,2021-04-01,3291394,7041,6236.571428571428,3376147,3298686,76431,72092.71428571429
ESP,Europe,Spain,2021-04-02,3291394,0,5152.857142857143,3376147,3298686,76431,73173.14285714286
ESP,Europe,Spain,2021-04-03,3300965,9571,6520.142857142857,3385718,3308100,85845,75598.42857142857
ESP,Europe,Spain,2021-04-04,3300965,0,6520.142857142857,3385718,3308100,85845,78023.71428571429
ESP,Europe,Spain,2021-04-05,3311325,10360,5785.714285714285,3396078,3318375,80282,79065.71428571429
ESP,Europe,Spain,2021-04-06,3317948,6623,6018.428571428572,3402701,3324870,81462,80266.71428571429
ESP,Europe,Spain,2021-04-07,3326736,8788,6054.714285714285,3411489,3333532,90124,82345.71428571429
ESP,Europe,Spain,2021-04-08,3336637,9901,6463.285714285715,3421390,3343291,87140,83875.57142857143
ESP,Europe,Spain,2021-04-09,3347512,10875,8016.857142857143,3432265,3354017,90870,85938.28571428571
ESP,Europe,Spain,2021-04-10,3347512,0,6649.571428571428,3432265,3354017,90870,86656.14285714286
ESP,Europe,Spain,2021-04-11,3347512,0,6649.571428571428,3432265,3354017,90870,87374.0
ESP,Europe,Spain,2021-04-12,3370256,22744,8418.714285714286,3455009,3376564,98105,89920.14285714286
ESP,Europe,Spain,2021-04-13,3376548,6292,8371.42857142857,3461301,3382756,99409,92484.0
ESP,Europe,Spain,2021-04-14,3387022,10474,8612.285714285714,3471775,3393099,101372,94090.85714285714
ESP,Europe,Spain,2021-04-15,3396685,9663,8578.285714285714,3481438,3402636,103950,96492.28571428571
ESP,Europe,Spain,2021-04-16,3407283,10598,8538.714285714286,3492036,3413135,114449,99860.71428571429
ESP,Europe,Spain,2021-04-17,3407283,0,8538.714285714286,3492036,3413135,105035,101884.28571428571
ESP,Europe,Spain,2021-04-18,3407283,0,8538.714285714286,3492036,3413135,105035,103907.85714285714
ESP,Europe,Spain,2021-04-19,3428354,21071,8299.714285714286,3513107,3434085,115710,106422.85714285714
ESP,Europe,Spain,2021-04-20,3428354,0,7400.857142857143,3513107,3434085,109215,107823.71428571429
ESP,Europe,Spain,2021-04-21,3446072,17718,8435.714285714286,3530825,3451541,118009,110200.42857142857
ESP,Europe,Spain,2021-04-22,3456886,10814,8600.142857142857,3541639,3462223,118932,112340.71428571429
ESP,Europe,Spain,2021-04-23,3468617,11731,8762.0,3553370,3473859,119842,113111.14285714286
ESP,Europe,Spain,2021-04-24,3468617,0,8762.0,3553370,3473859,119842,115226.42857142857
ESP,Europe,Spain,2021-04-25,3468617,0,8762.0,3553370,3473859,119842,117341.71428571429
ESP,Europe,Spain,2021-04-26,3488469,19852,8587.857142857143,3573222,3493564,117000,117526.0
ESP,Europe,Spain,2021-04-27,3496134,7665,9682.857142857143,3580887,3501112,118356,118831.85714285714
ESP,Europe,Spain,2021-04-28,3504799,8665,8389.57142857143,3589552,3509689,116590,118629.14285714286
ESP,Europe,Spain,2021-04-29,3514942,10143,8293.714285714286,3599695,3519695,117059,118361.57142857143
ESP,Europe,Spain,2021-04-30,3524077,9135,7922.857142857143,3608830,3528694,115559,117749.71428571429
ESP,Europe,Spain,2021-05-01,3524077,0,7922.857142857143,3608830,3528694,115559,117137.85714285714
ESP,Europe,Spain,2021-05-02,3524077,0,7922.857142857143,3608830,3528694,115559,116526.0
ESP,Europe,Spain,2021-05-03,3540430,16353,7423.0,3625183,3544970,110885,115652.42857142857
ESP,Europe,Spain,2021-05-04,3544945,4515,6973.0,3629698,3549379,115294,115215.0
ESP,Europe,Spain,2021-05-05,3551262,6317,6637.571428571428,3636015,3555529,103988,113414.71428571429
ESP,Europe,Spain,2021-05-06,3559222,7960,6325.714285714285,3643975,3563329,101106,111135.71428571429
ESP,Europe,Spain,2021-05-07,3567408,8186,6190.142857142857,3652161,3571449,97590,108568.71428571429
ESP,Europe,Spain,2021-05-08,3567408,0,6190.142857142857,3652161,3571449,97590,106001.71428571429
ESP,Europe,Spain,2021-05-09,3567408,0,6190.142857142857,3652161,3571449,97590,103434.71428571429
ESP,Europe,Spain,2021-05-10,3581392,13984,5851.714285714285,3666145,3585330,91766,100703.42857142857
ESP,Europe,Spain,2021-05-11,3586333,4941,5912.571428571428,3671086,3590066,88954,96940.57142857143
ESP,Europe,Spain,2021-05-12,3592751,6418,5927.0,3677504,3596376,86687,94469.0
ESP,Europe,Spain,2021-05-13,3598452,5701,5604.285714285715,3683205,3602004,82309,91783.71428571429
ESP,Europe,Spain,2021-05-14,3604799,6347,5341.571428571428,3689552,3608293,79599,89213.57142857143
ESP,Europe,Spain,2021-05-15,3604799,0,5341.571428571428,3689552,3608293,79599,86643.42857142857
ESP,Europe,Spain,2021-05-16,3604799,0,5341.571428571428,3689552,3608293,79599,84073.28571428571
ESP,Europe,Spain,2021-05-17,3615860,11061,4924.0,3700613,3619261,74291,81576.85714285714
ESP,Europe,Spain,2021-05-18,3619848,3988,4787.857142857143,3704601,3623179,73800,79412.0
ESP,Europe,Spain,2021-05-19,3625928,6080,4739.571428571428,3710681,3629193,73664,77551.57142857143
ESP,Europe,Spain,2021-05-20,3631661,5733,4744.142857142857,3716414,3634893,71564,76016.57142857143
ESP,Europe,Spain,2021-05-21,3636453,4792,4522.0,3721206,3639666,68217,74390.57142857143
ESP,Europe,Spain,2021-05-22,3636453,0,4522.0,3721206,3639666,68217,72764.57142857143
ESP,Europe,Spain,2021-05-23,3636453,0,4522.0,3721206,3639666,68217,71138.57142857143
ESP,Europe,Spain,2021-05-24,3647520,11067,4522.857142857143,3732273,3650642,65312,69855.85714285714
ESP,Europe,Spain,2021-05-25,3652879,5359,4718.714285714285,3737632,3655911,65845,68719.42857142857
ESP,Europe,Spain,2021-05-26,3657886,5007,4565.428571428572,3742639,3660864,64488,67408.57142857143
ESP,Europe,Spain,2021-05-27,3663176,5290,4502.142857142857,3747929,3666121,64117,66344.71428571429
ESP,Europe,Spain,2021-05-28,3668658,5482,4600.714285714285,3753411,3671586,63293,65641.28571428571
ESP,Europe,Spain,2021-05-29,3668658,0,4600.714285714285,3753411,3671586,63293,64937.857142857145
ESP,Europe,Spain,2021-05-30,3668658,0,4600.714285714285,3753411,3671586,63293,64234.42857142857
ESP,Europe,Spain,2021-05-31,3678390,9732,4410.0,3763143,3681270,62009,63762.57142857143
ESP,Europe,Spain,2021-06-01,3682778,4388,4271.285714285715,3767531,3685628,62449,63277.42857142857
ESP,Europe,Spain,2021-06-02,3687762,4984,4268.0,3772515,3690546,61353,62829.57142857143
ESP,Europe,Spain,2021-06-03,3693012,5250,4262.285714285715,3777765,3695796,60903,62370.42857142857
ESP,Europe,Spain,2021-06-04,3697981,4969,4189.0,3782734,3700619,60953,62036.142857142855
ESP,Europe,Spain,2021-06-05,3697981,0,4189.0,3782734,3700618,60952,61701.71428571428
ESP,Europe,Spain,2021-06-06,3697981,0,4189.0,3782734,3700618,60952,61367.28571428572
ESP,Europe,Spain,2021-06-07,3707523,9542,4161.857142857143,3792276,3710120,59478,61005.71428571428
ESP,Europe,Spain,2021-06-08,3711027,3504,4035.5714285714284,3795780,3713551,57640,60318.71428571428
ESP,Europe,Spain,2021-06-09,3715454,4427,3956.0,3800207,3717955,57091,59709.857142857145
ESP,Europe,Spain,2021-06-10,3729458,14004,5206.571428571428,3814211,3731826,65705,60395.857142857145
ESP,Europe,Spain,2021-06-11,3733600,4142,5088.428571428572,3818353,3735932,64346,60880.57142857143
ESP,Europe,Spain,2021-06-12,3733600,0,5088.428571428572,3818353,3735932,64346,61365.42857142857
ESP,Europe,Spain,2021-06-13,3733600,0,5088.428571428572,3818353,3735932,64346,61850.28571428572
ESP,Europe,Spain,2021-06-14,3741767,8167,4892.0,3826520,3744083,62813,62326.71428571428
ESP,Europe,Spain,2021-06-15,3745199,3432,4881.714285714285,3829952,3747453,61825,62924.57142857143
ESP,Europe,Spain,2021-06-16,3749031,3832,4796.714285714285,3833784,3751249,60703,63440.57142857143
ESP,Europe,Spain,2021-06-17,3753228,4197,3395.714285714286,3837981,3755427,59631,62572.857142857145
ESP,Europe,Spain,2021-06-18,3757442,4214,3406.0,3842195,3759623,59004,61809.71428571428
ESP,Europe,Spain,2021-06-19,3757442,0,3406.0,3842195,3759623,59005,61046.71428571428
ESP,Europe,Spain,2021-06-20,3757442,0,3406.0,3842195,3759623,59005,60283.71428571428
ESP,Europe,Spain,2021-06-21,3764651,7209,3269.1428571428573,3849404,3766795,56675,59406.857142857145
ESP,Europe,Spain,2021-06-22,3768691,4040,3356.0,3853444,3770805,57254,58753.857142857145
ESP,Europe,Spain,2021-06-23,3773032,4341,3428.714285714286,3857785,3775117,57162,58248.0
ESP,Europe,Spain,2021-06-24,3777539,4507,3473.0,3862292,3779606,47780,56555.0
ESP,Europe,Spain,2021-06-25,3782463,4924,3574.4285714285716,3867216,3784517,48585,55066.57142857143
ESP,Europe,Spain,2021-06-26,3782463,0,3574.4285714285716,3867216,3784517,48585,53578.0
ESP,Europe,Spain,2021-06-27,3782463,0,3574.4285714285716,3867216,3784517,48585,52089.42857142857
ESP,Europe,Spain,2021-06-28,3792642,10179,3998.714285714286,3877395,3794686,50603,51222.0
ESP,Europe,Spain,2021-06-29,3799733,7091,4434.571428571428,3884486,3801737,54284,50797.71428571428
