ISO_code,Continent,Country/Region,Date,Total Confirmed,New Confirmed,New Confirmed Smooth (7 days),Total Confirmed Fixed (sum New Confirmed),Total Alive Confirmed Fixed (sum New Confirmed - Total Deaths),Accumulated Alive Confirmed in 14 days,Accumulated Alive Confirmed Smooth in 14 days
DEU,Europe,Germany,2021-07-24,3761869,1578,1516.5714285714287,3761869,3670305,18413,15821.285714285714
DEU,Europe,Germany,2021-07-25,3763018,1149,1540.2857142857142,3763018,3671451,18993,16615.285714285714
DEU,Europe,Germany,2021-07-26,3764441,1423,1603.0,3764441,3672835,19851,17448.0
DEU,Europe,Germany,2021-07-27,3766501,2060,1665.0,3766501,3674876,20892,18294.571428571428
DEU,Europe,Germany,2021-07-28,3769552,3051,1865.0,3769552,3677810,22234,19240.571428571428
DEU,Europe,Germany,2021-07-29,3772326,2774,1985.857142857143,3772326,3680584,23584,20231.571428571428
DEU,Europe,Germany,2021-07-30,3774918,2592,2089.5714285714284,3774918,3683135,24591,21222.571428571428
DEU,Europe,Germany,2021-07-31,3776724,1806,2122.1428571428573,3776724,3684938,25087,22176.0
DEU,Europe,Germany,2021-08-01,3778277,1553,2179.8571428571427,3778277,3686491,25658,23128.14285714286
DEU,Europe,Germany,2021-08-02,3779797,1520,2193.714285714286,3779797,3687992,26209,24036.428571428572
DEU,Europe,Germany,2021-08-03,3782344,2547,2263.285714285714,3782344,3690514,27124,24926.714285714286
DEU,Europe,Germany,2021-08-04,3786003,3659,2350.1428571428573,3786003,3694147,29149,25914.571428571428
DEU,Europe,Germany,2021-08-05,3789460,3457,2447.714285714286,3789460,3697579,30692,26930.0
DEU,Europe,Germany,2021-08-06,3792848,3388,2561.4285714285716,3792848,3700943,32199,28016.85714285714
DEU,Europe,Germany,2021-08-07,3795609,2761,2697.8571428571427,3795609,3703700,33395,29203.714285714286
DEU,Europe,Germany,2021-08-08,3797849,2240,2796.0,3797849,3705938,34487,30465.0
DEU,Europe,Germany,2021-08-09,3800069,2220,2896.0,3800069,3708139,35304,31764.285714285714
DEU,Europe,Germany,2021-08-10,3803351,3282,3001.0,3803351,3711407,36531,33108.142857142855
DEU,Europe,Germany,2021-08-11,3808838,5487,3262.1428571428573,3808838,3716877,39067,34525.0
DEU,Europe,Germany,2021-08-12,3814335,5497,3553.5714285714284,3814335,3722355,41771,36107.71428571428
DEU,Europe,Germany,2021-08-13,3819871,5536,3860.4285714285716,3819871,3727880,44745,37900.0
DEU,Europe,Germany,2021-08-14,3824546,4675,4133.857142857143,3824546,3732552,47614,39931.28571428572
DEU,Europe,Germany,2021-08-15,3828278,3732,4347.0,3828278,3736280,49789,42117.28571428572
DEU,Europe,Germany,2021-08-16,3831827,3549,4536.857142857143,3831827,3739802,51810,44475.28571428572
DEU,Europe,Germany,2021-08-17,3837218,5391,4838.142857142857,3837218,3745171,54657,47064.71428571428
DEU,Europe,Germany,2021-08-18,3846226,9008,5341.142857142857,3846226,3754157,60010,50056.57142857143
DEU,Europe,Germany,2021-08-19,3854529,8303,5742.0,3854529,3762446,64867,53356.0
DEU,Europe,Germany,2021-08-20,3863495,8966,6232.0,3863495,3771395,70452,57028.42857142857
DEU,Europe,Germany,2021-08-21,3870095,6600,6507.0,3870095,3777992,74292,60839.57142857143
DEU,Europe,Germany,2021-08-22,3876041,5946,6823.285714285715,3876041,3783934,77996,64869.142857142855
DEU,Europe,Germany,2021-08-23,3881633,5592,7115.142857142857,3881633,3789485,81346,69088.57142857143
DEU,Europe,Germany,2021-08-24,3898287,16654,8724.142857142857,3898287,3806100,94693,74808.0
DEU,Europe,Germany,2021-08-25,3911562,13275,9333.714285714286,3911562,3819352,102475,80874.42857142857
DEU,Europe,Germany,2021-08-26,3923250,11688,9817.285714285714,3923250,3831022,108667,87131.57142857143
DEU,Europe,Germany,2021-08-27,3925190,1940,8813.57142857143,3925190,3832945,105065,92076.28571428571
DEU,Europe,Germany,2021-08-28,3933585,8395,9070.0,3933585,3841329,108777,97002.71428571429
DEU,Europe,Germany,2021-08-29,3940212,6627,9167.285714285714,3940212,3847946,111666,101812.71428571429
DEU,Europe,Germany,2021-08-30,3947035,6823,9343.142857142857,3947035,3854707,114905,106606.85714285714
DEU,Europe,Germany,2021-08-31,3965681,18646,9627.714285714286,3965681,3873332,128161,111388.0
DEU,Europe,Germany,2021-09-01,3979839,14158,9753.857142857143,3979839,3887457,133300,115791.57142857143
DEU,Europe,Germany,2021-09-02,3993789,13950,10077.0,3993789,3901362,138916,120112.85714285714
DEU,Europe,Germany,2021-09-03,3996688,2899,10214.0,3996688,3904237,132842,124081.0
DEU,Europe,Germany,2021-09-04,4005632,8944,10292.42857142857,4005632,3913161,135169,127851.28571428571
DEU,Europe,Germany,2021-09-05,4013808,8176,10513.714285714286,4013808,3921328,137394,131526.7142857143
DEU,Europe,Germany,2021-09-06,4020587,6779,10507.42857142857,4020587,3928048,138563,134906.42857142858
DEU,Europe,Germany,2021-09-07,4039667,19080,10569.42857142857,4039667,3947084,140984,136738.2857142857
DEU,Europe,Germany,2021-09-08,4044777,5110,9276.857142857143,4044777,3952194,132842,136672.85714285713
DEU,Europe,Germany,2021-09-09,4068495,23718,10672.285714285714,4068495,3975816,144794,137512.57142857142
DEU,Europe,Germany,2021-09-10,4071643,3148,10707.857142857143,4071643,3978919,145974,139388.57142857142
DEU,Europe,Germany,2021-09-11,4080180,8537,10649.714285714286,4080180,3987448,146119,140952.85714285713
DEU,Europe,Germany,2021-09-12,4087125,6945,10473.857142857143,4087125,3994380,146434,142244.2857142857
DEU,Europe,Germany,2021-09-13,4093412,6287,10403.57142857143,4093412,4000598,145891,143291.14285714287
DEU,Europe,Germany,2021-09-14,4102252,8840,8940.714285714286,4102252,4009356,136024,142582.57142857142
DEU,Europe,Germany,2021-09-15,4115342,13090,10080.714285714286,4115342,4022379,134922,142879.7142857143
DEU,Europe,Germany,2021-09-16,4127158,11816,8380.42857142857,4127158,4034132,132770,141162.0
DEU,Europe,Germany,2021-09-17,4137062,9904,9345.57142857143,4137062,4044014,139777,140276.7142857143
DEU,Europe,Germany,2021-09-18,4144165,7103,9140.714285714286,4144165,4051081,137920,139105.42857142858
DEU,Europe,Germany,2021-09-19,4149832,5667,8958.142857142857,4149832,4056735,135407,137530.14285714287
DEU,Europe,Germany,2021-09-20,4155160,5328,8821.142857142857,4155160,4061982,133934,135822.0
DEU,Europe,Germany,2021-09-21,4162437,7277,8597.857142857143,4162437,4069188,122104,133833.42857142858
DEU,Europe,Germany,2021-09-22,4173357,10920,8287.857142857143,4173357,4079994,127800,132816.0
DEU,Europe,Germany,2021-09-23,4183672,10315,8073.428571428572,4183672,4090242,114426,130195.42857142857
DEU,Europe,Germany,2021-09-24,4192606,8934,7934.857142857143,4192606,4099116,120197,127398.28571428571
DEU,Europe,Germany,2021-09-25,4199029,6423,7837.714285714285,4199029,4105511,118063,124561.57142857143
DEU,Europe,Germany,2021-09-26,4204300,5271,7781.142857142857,4204300,4110771,116391,121845.0
DEU,Europe,Germany,2021-09-27,4209098,4798,7705.428571428572,4209098,4115469,114871,119121.71428571429
DEU,Europe,Germany,2021-09-28,4216507,7409,7724.285714285715,4216507,4122811,113455,117886.14285714286
DEU,Europe,Germany,2021-09-29,4228774,12267,7916.714285714285,4228774,4135011,112632,115719.28571428571
DEU,Europe,Germany,2021-09-30,4239773,10999,8014.428571428572,4239773,4145938,111806,115345.0
DEU,Europe,Germany,2021-10-01,4249061,9288,8065.0,4249061,4155160,111146,114052.0
DEU,Europe,Germany,2021-10-02,4255543,6482,8073.428571428572,4255543,4161632,110551,112978.85714285714
DEU,Europe,Germany,2021-10-03,4260494,4951,8027.714285714285,4260494,4166576,109841,112043.14285714286
DEU,Europe,Germany,2021-10-04,4265001,4507,7986.142857142857,4265001,4170994,109012,111206.14285714286
