ISO_code,Continent,Country/Region,Date,Mu Raw,Mu Smooth (7 days average),Beta Raw,Beta Smooth (7 days average),Beta Fixed Raw (No negative values),Beta Fixed Smooth,Gamma Raw,Gamma Smooth (7 days average),R0 Raw,R0 Smooth (7 days average),R0 Fixed Raw (No negative values),R0 Fixed Smooth
ESP,Europe,Spain,2020-08-19,0.00023192887514495556,0.0004968048030684809,0.10667859791149766,0.10175202484936485,0.10667859791149766,0.10175202484936485,0.059721685349826054,0.06012661680406228,1.7862623482009348,1.6922958625952536,1.7862623482009348,1.6922958625952536
ESP,Europe,Spain,2020-08-20,0.0,0.0005163978148309143,0.0,0.10383873289326549,0.0,0.10383873289326549,0.0,0.061094011059795,0,1.6996548612863973,0,1.6996548612863973
ESP,Europe,Spain,2020-08-21,0.0,0.0005163978148309143,0.0,0.10383873289326549,0.0,0.10383873289326549,0.0,0.061094011059795,0,1.6996548612863973,0,1.6996548612863973
ESP,Europe,Spain,2020-08-22,0.0005358759724301052,0.0005163978148309143,0.3028867085517777,0.10383873289326549,0.3028867085517777,0.10383873289326549,0.15715948777648428,0.061094011059795,1.9272569084887188,1.6996548612863973,1.9272569084887188,1.6996548612863973
ESP,Europe,Spain,2020-08-23,0.00038802302269934683,0.0005079142166993383,0.08333174360539163,0.09970094029226499,0.08333174360539163,0.09970094029226499,0.09270516717325228,0.05575027651262935,0.8988899556122573,1.788348803430227,0.8988899556122573,1.788348803430227
ESP,Europe,Spain,2020-08-24,0.0020748921709580447,0.0005429004705396166,0.10985846809839905,0.10028120099016834,0.10985846809839905,0.10028120099016834,0.048228989674552344,0.04881334466942121,2.2778513263437703,2.0543808597690463,2.2778513263437703,2.0543808597690463
ESP,Europe,Spain,2020-08-25,0.0002469135802469136,0.0003249288859773794,0.10950865577848794,0.09687372976732538,0.10950865577848794,0.09687372976732538,0.06307098765432098,0.04721746135013562,1.736276215915346,2.051650533453492,1.736276215915346,2.051650533453492
ESP,Europe,Spain,2020-08-26,0.0003690799574819889,0.00032948276271128804,0.12128555421880219,0.09675684029572248,0.12128555421880219,0.09675684029572248,0.06649344513995512,0.05019372801437135,1.8240227132692686,1.9276679402657497,1.8240227132692686,1.9276679402657497
ESP,Europe,Spain,2020-08-27,0.0,0.00030010430279289144,0.0,0.09479397282316616,0.0,0.09479397282316616,0.0,0.04920395818425315,0,1.9265517718756064,0,1.9265517718756064
ESP,Europe,Spain,2020-08-28,0.0,0.00030010430279289144,0.0,0.09479397282316616,0.0,0.09479397282316616,0.0,0.04920395818425315,0,1.9265517718756064,0,1.9265517718756064
ESP,Europe,Spain,2020-08-29,0.00047649078550907433,0.00030010430279289144,0.2739221603447742,0.09479397282316616,0.2739221603447742,0.09479397282316616,0.11975334594632471,0.04920395818425315,2.287386278689451,1.9265517718756064,2.287386278689451,1.9265517718756064
ESP,Europe,Spain,2020-08-30,0.0006329267995812945,0.00035544453890673473,0.08739356849071493,0.09104695342290639,0.08739356849071493,0.09104695342290639,0.044146644270795295,0.05624313320068021,1.9796197408492302,1.6188101238606896,1.9796197408492302,1.6188101238606896
ESP,Europe,Spain,2020-08-31,0.0005490910790223843,0.0003452148952378412,0.08600616953849849,0.08989494398554157,0.08600616953849849,0.08989494398554157,0.037057806439553254,0.056973699304719586,2.320865097042029,1.5778323170616877,2.320865097042029,1.5778323170616877
ESP,Europe,Spain,2020-09-01,0.00027879071738427395,0.00032321999392588015,0.10869042947726755,0.08925943605245093,0.10869042947726755,0.08925943605245093,0.0839048543039711,0.060474657506634326,1.2954009679047067,1.4759808444166682,1.2954009679047067,1.4759808444166682
ESP,Europe,Spain,2020-09-02,0.00016343073805321305,0.0003361611086765588,0.10754548191090793,0.08567464629946296,0.10754548191090793,0.08567464629946296,0.059565056329127716,0.05775305457195228,1.8055129725163621,1.483465193909774,1.8055129725163621,1.483465193909774
ESP,Europe,Spain,2020-09-03,0.0,0.0005513715200288809,0.0,0.08403792589583477,0.0,0.08403792589583477,0.0,0.05977530357859136,0,1.4058970990476594,0,1.4058970990476594
ESP,Europe,Spain,2020-09-04,0.0,0.0005513715200288809,0.0,0.08403792589583477,0.0,0.08403792589583477,0.0,0.05977530357859136,0,1.4058970990476594,0,1.4058970990476594
ESP,Europe,Spain,2020-09-05,0.0008638724383059774,0.0005513715200288809,0.24769302454295578,0.08403792589583477,0.24769302454295578,0.08403792589583477,0.16902757106131414,0.05977530357859136,1.4654001296220842,1.4058970990476594,1.4654001296220842,1.4058970990476594
ESP,Europe,Spain,2020-09-06,0.00056131929389904,0.0005525662182038389,0.07932950242916126,0.08279111180199565,0.07932950242916126,0.08279111180199565,0.04926060699907092,0.06022910403684047,1.6104044846759085,1.3746030781290492,1.6104044846759085,1.3746030781290492
ESP,Europe,Spain,2020-09-07,0.00039512676983865657,0.0005656476096433105,0.081557614006864,0.0822999467292453,0.081557614006864,0.0822999467292453,0.061564513852956394,0.06163997158099477,1.324750394385637,1.3351717176102746,1.324750394385637,1.3351717176102746
ESP,Europe,Spain,2020-09-08,0.00036937852063902485,0.0005492466274474745,0.08359690120635177,0.08121298398817844,0.08359690120635177,0.08121298398817844,0.06485363376119678,0.06138301966501409,1.2890087472071527,1.323052929480865,1.2890087472071527,1.323052929480865
ESP,Europe,Spain,2020-09-09,0.0016699036175194671,0.0005790257525063577,0.09608843908551055,0.08193338653272583,0.09608843908551055,0.08193338653272583,0.07372079937560126,0.06331793208778333,1.3034101623877958,1.293999722213515,1.3034101623877958,1.293999722213515
ESP,Europe,Spain,2020-09-10,0.0,0.00039579752777428454,0.0,0.08241928907264542,0.0,0.08241928907264542,0.0,0.06404131853850797,0,1.2869705208066071,0,1.2869705208066071
ESP,Europe,Spain,2020-09-11,0.0,0.00039579752777428454,0.0,0.08241928907264542,0.0,0.08241928907264542,0.0,0.06404131853850797,0,1.2869705208066071,0,1.2869705208066071
ESP,Europe,Spain,2020-09-12,0.000872235325530684,0.00039579752777428454,0.23896532588608205,0.08241928907264542,0.23896532588608205,0.08241928907264542,0.1722041742690579,0.06404131853850797,1.3876860238748578,1.2869705208066071,1.3876860238748578,1.2869705208066071
ESP,Europe,Spain,2020-09-13,0.0006528890339753409,0.0003854293338523327,0.07589134691990859,0.07965922578053145,0.07589134691990859,0.07965922578053145,0.05913667980815107,0.0660081423164235,1.2833210651344034,1.2068090842288621,1.2833210651344034,1.2068090842288621
ESP,Europe,Spain,2020-09-14,0.0002803198944678044,0.0004634325800016484,0.07394887481939615,0.07931248267464572,0.07394887481939615,0.07931248267464572,0.059765850441091596,0.0664058620748878,1.2373098395426347,1.1943596573628206,1.2373098395426347,1.1943596573628206
ESP,Europe,Spain,2020-09-15,0.0005778323960512074,0.0006833407199512343,0.08863971901818343,0.08108256969697222,0.08863971901818343,0.08108256969697222,0.07839802072058141,0.06715552290731237,1.1306372049124107,1.2073849802179617,1.1306372049124107,1.2073849802179617
ESP,Europe,Spain,2020-09-16,0.00038730604439495534,0.0007738148870723982,0.09948975686494774,0.08064023873270867,0.09948975686494774,0.08064023873270867,0.07878450453067383,0.06548160885045361,1.2628086888102794,1.231494463077018,1.2628086888102794,1.231494463077018
ESP,Europe,Spain,2020-09-17,0.0,0.0008130462121751817,0.0,0.08175150604914123,0.0,0.08175150604914123,0.0,0.06504022787721102,0,1.2569375710595498,0,1.2569375710595498
ESP,Europe,Spain,2020-09-18,0.0,0.0008130462121751817,0.0,0.08175150604914123,0.0,0.08175150604914123,0.0,0.06504022787721102,0,1.2569375710595498,0,1.2569375710595498
ESP,Europe,Spain,2020-09-19,0.0007996579680770205,0.0008130462121751817,0.21964488284128422,0.08175150604914123,0.21964488284128422,0.08175150604914123,0.18597194071446668,0.06504022787721102,1.181064638017181,1.2569375710595498,1.181064638017181,1.2569375710595498
ESP,Europe,Spain,2020-09-20,0.0011989117570205506,0.0008702697736696501,0.07346414517870845,0.08289593207047243,0.07346414517870845,0.08289593207047243,0.06192071811740113,0.06547986418766176,1.1864226936034734,1.2659759316680492,1.1864226936034734,1.2659759316680492
ESP,Europe,Spain,2020-09-21,0.0018196768741149062,0.0009368090286090632,0.08633948397568167,0.08321297557765217,0.08633948397568167,0.08321297557765217,0.06501347626806353,0.06540251477588484,1.3280244178866356,1.27232073358033,1.3280244178866356,1.27232073358033
ESP,Europe,Spain,2020-09-22,0.0012111515658993549,0.0008036710956762567,0.0855434022683387,0.08205481387360845,0.0855434022683387,0.08205481387360845,0.06668062232257004,0.06473055287665051,1.282882482027826,1.2676365367984848,1.282882482027826,1.2676365367984848
ESP,Europe,Spain,2020-09-23,0.0006619253201144396,0.0007113103248939202,0.1072686280799756,0.08021829327034509,0.1072686280799756,0.08021829327034509,0.07569483771797568,0.06547268785154378,1.4171194669792113,1.2252176579681022,1.4171194669792113,1.2252176579681022
ESP,Europe,Spain,2020-09-24,0.0,0.0007263092215522056,0.0,0.07686899666739953,0.0,0.07686899666739953,0.0,0.06632147674424746,0,1.1590362645847891,0,1.1590362645847891
ESP,Europe,Spain,2020-09-25,0.0,0.0007263092215522056,0.0,0.07686899666739953,0.0,0.07686899666739953,0.0,0.06632147674424746,0,1.1590362645847891,0,1.1590362645847891
ESP,Europe,Spain,2020-09-26,0.0012002228985383,0.0007263092215522056,0.22765586499060253,0.07686899666739953,0.22765586499060253,0.07686899666739953,0.18904939488762199,0.06632147674424746,1.2042136666236338,1.1590362645847891,1.2042136666236338,1.1590362645847891
ESP,Europe,Spain,2020-09-27,0.0016646865415964414,0.0007268500758645472,0.07568344972896669,0.07536531914144781,0.07568344972896669,0.07536531914144781,0.06137927223496256,0.06554989871626338,1.2330457330814726,1.1497396734001233,1.2330457330814726,1.1497396734001233
ESP,Europe,Spain,2020-09-28,0.0008877113435852613,0.0004890377127793413,0.07823235204737568,0.06455339775159542,0.07823235204737568,0.06455339775159542,0.060309742973423286,0.06544869373088415,1.2971760148580032,0.9863206440304209,1.2971760148580032,0.9863206440304209
ESP,Europe,Spain,2020-09-29,0.0005646261704229991,0.0007400139890384298,0.0726877580454951,0.07451662105602345,0.0726877580454951,0.07451662105602345,0.07187556714682297,0.0677233729183753,1.0112999581208595,1.1003087685227348,1.0112999581208595,1.1003087685227348
ESP,Europe,Spain,2020-09-30,0.0007669175967224364,0.0008289773246684279,0.0838235518593567,0.0730581831702513,0.0838235518593567,0.0730581831702513,0.08163635996690145,0.06782767603101228,1.0267918840739838,1.077114644718883,1.0267918840739838,1.077114644718883
ESP,Europe,Spain,2020-10-01,0.0,0.0008260500109989013,0.0,0.07195137998980337,0.0,0.07195137998980337,0.0,0.0696585767037687,0,1.032914874155197,0,1.032914874155197
ESP,Europe,Spain,2020-10-02,0.0,0.0008260500109989013,0.0,0.07195137998980337,0.0,0.07195137998980337,0.0,0.0696585767037687,0,1.032914874155197,0,1.032914874155197
ESP,Europe,Spain,2020-10-03,0.0012040088787246923,0.0008260500109989013,0.21713012230894047,0.07195137998980337,0.21713012230894047,0.07195137998980337,0.18364834869173338,0.0696585767037687,1.1823145912050022,1.032914874155197,1.1823145912050022,1.032914874155197
ESP,Europe,Spain,2020-10-04,0.0,0.0007879463080821973,0.0,0.06393990629687327,0.0,0.06393990629687327,0.06067083733730789,0.07353560117298742,0.0,0.8695095338441452,0.0,0.8695095338441452
ESP,Europe,Spain,2020-10-05,0.002644545277398881,0.0010535481251649735,0.1479749151783719,0.07636571847820152,0.1479749151783719,0.07636571847820152,0.07623249728586143,0.07561249189454314,1.9411001927889917,1.0099616685654125,1.9411001927889917,1.0099616685654125
ESP,Europe,Spain,2020-10-06,0.0011873695198329854,0.0007524518042312791,0.062478692845090104,0.06600381179151546,0.062478692845090104,0.06600381179151546,0.07260568893528184,0.07598330775859384,0.860520625329806,0.8686619961480989,0.860520625329806,0.8686619961480989
ESP,Europe,Spain,2020-10-07,0.0007464264010357492,0.0007106530627295718,0.07607592959622113,0.06991071120187928,0.07607592959622113,0.06991071120187928,0.09445266467619626,0.07633318911545153,0.8054397391225068,0.9158625757944102,0.8054397391225068,0.9158625757944102
ESP,Europe,Spain,2020-10-08,0.0,0.0008455484578322301,0.0,0.07209553434992766,0.0,0.07209553434992766,0.0,0.07502457470670001,0,0.960958920883949,0,0.960958920883949
ESP,Europe,Spain,2020-10-09,0.0,0.0008455484578322301,0.0,0.07209553434992766,0.0,0.07209553434992766,0.0,0.07502457470670001,0,0.960958920883949,0,0.960958920883949
ESP,Europe,Spain,2020-10-10,0.0009372829583077659,0.0008455484578322301,0.16104980645842976,0.07209553434992766,0.16104980645842976,0.07209553434992766,0.2107875199762645,0.07502457470670001,0.7640386227636465,0.960958920883949,0.7640386227636465,0.960958920883949
ESP,Europe,Spain,2020-10-11,0.0018592127195794332,0.0009065460387709228,0.08698068526929774,0.07745168301002006,0.08698068526929774,0.07745168301002006,0.07520907238819792,0.07650107696819596,1.1565185223976657,1.0124260478348468,1.1565185223976657,1.0124260478348468
ESP,Europe,Spain,2020-10-12,0.0005368710308630202,0.0007231706671519707,0.07544156837156951,0.07248367566671274,0.07544156837156951,0.07248367566671274,0.07882820833421635,0.06575692376988196,0.9570377148712027,1.1022972412817122,0.9570377148712027,1.1022972412817122
ESP,Europe,Spain,2020-10-13,0.0008947783293210337,0.0008509379723921619,0.0898269887176368,0.07364511842277752,0.0898269887176368,0.07364511842277752,0.07505485843328576,0.07459183905617382,1.1968177755938556,0.9873079864315539,1.1968177755938556,0.9873079864315539
ESP,Europe,Spain,2020-10-14,0.0016906941667543583,0.0008688362337143815,0.09136969163255976,0.07494949895480121,0.09136969163255976,0.07494949895480121,0.08529236381493563,0.07348436040934911,1.071252894700052,1.0199381002609325,1.071252894700052,1.0199381002609325
ESP,Europe,Spain,2020-10-15,0.0,0.0008519345993858996,0.0,0.07757088457567031,0.0,0.07757088457567031,0.0,0.07264436707736556,0,1.0678169236860175,0,1.0678169236860175
ESP,Europe,Spain,2020-10-16,0.0,0.0008519345993858996,0.0,0.07757088457567031,0.0,0.07757088457567031,0.0,0.07264436707736556,0,1.0678169236860175,0,1.0678169236860175
ESP,Europe,Spain,2020-10-17,0.0013642660248786153,0.0008519345993858996,0.19854284707907666,0.07757088457567031,0.19854284707907666,0.07757088457567031,0.22112303580673598,0.07264436707736556,0.8978840506359786,1.0678169236860175,0.8978840506359786,1.0678169236860175
ESP,Europe,Spain,2020-10-18,0.0005755851182467677,0.0008709225348228946,0.0522046338661464,0.08731479129256652,0.0522046338661464,0.08731479129256652,0.0,0.06406109935114723,0,1.3629923959617911,0,1.3629923959617911
ESP,Europe,Spain,2020-10-19,0.0014312421675443583,0.0009842310748733366,0.08357166766402305,0.09256477898111817,0.08357166766402305,0.09256477898111817,0.14067261533825937,0.07458859533729834,0.5940862581040938,1.2410044533286817,0.5940862581040938,1.2410044533286817
ESP,Europe,Spain,2020-10-20,0.0010200661585765705,0.0009180270482512378,0.09895765244180263,0.09599298831773975,0.09895765244180263,0.09599298831773975,0.06730250790551273,0.06372307759125614,1.4703412327625467,1.506408540614987,1.4703412327625467,1.506408540614987
ESP,Europe,Spain,2020-10-21,0.0015723827264549851,0.0009044284807302918,0.10971939097864346,0.10013736866080654,0.10971939097864346,0.10013736866080654,0.07941241049105087,0.06459064785210969,1.3816403544507434,1.55033850860401,1.3816403544507434,1.55033850860401
ESP,Europe,Spain,2020-10-22,0.0,0.0008671703676848094,0.0,0.10092520469812008,0.0,0.10092520469812008,0.0,0.06342310081112408,0,1.5913003843611873,0,1.5913003843611873
ESP,Europe,Spain,2020-10-23,0.0,0.0008671703676848094,0.0,0.10092520469812008,0.0,0.10092520469812008,0.0,0.06342310081112408,0,1.5913003843611873,0,1.5913003843611873
ESP,Europe,Spain,2020-10-24,0.0014971815729375806,0.0008671703676848094,0.2667501940973501,0.10092520469812008,0.2667501940973501,0.10092520469812008,0.1610401617232077,0.06342310081112408,1.656420306853855,1.5913003843611873,1.656420306853855,1.5913003843611873
ESP,Europe,Spain,2020-10-25,0.001368744898599862,0.0008708516720281853,0.08895454768600797,0.1044434149674137,0.08895454768600797,0.1044434149674137,0.07369247190305771,0.06198742968175711,1.2071049510054093,1.6849128202867134,1.2071049510054093,1.6849128202867134
ESP,Europe,Spain,2020-10-26,0.0009678139811896667,0.0008591864213489702,0.10756913302037412,0.10472341891512015,0.10756913302037412,0.10472341891512015,0.06461399111596397,0.056306657267774896,1.6647962950828672,1.859876327182627,1.6647962950828672,1.859876327182627
ESP,Europe,Spain,2020-10-27,0.0009248761859299481,0.0008307379492854244,0.12796831484327006,0.1025906448471953,0.12796831484327006,0.1025906448471953,0.07337549973148756,0.054763487510729125,1.7440196702109156,1.8733402401937238,1.7440196702109156,1.8733402401937238
ESP,Europe,Spain,2020-10-28,0.0013115759351366083,0.0008077777123044946,0.1152342432398383,0.09955819001549902,0.1152342432398383,0.09955819001549902,0.07123958120415162,0.05259673846373873,1.617559245745858,1.8928586243828878,1.617559245745858,1.8928586243828878
ESP,Europe,Spain,2020-10-29,0.0,0.0007647019380621465,0.0,0.09894052012267929,0.0,0.09894052012267929,0.0,0.051453917893060024,0,1.922895751657118,0,1.922895751657118
ESP,Europe,Spain,2020-10-30,0.0,0.0007647019380621465,0.0,0.09894052012267929,0.0,0.09894052012267929,0.0,0.051453917893060024,0,1.922895751657118,0,1.922895751657118
ESP,Europe,Spain,2020-10-31,0.001522950703341212,0.0007647019380621465,0.2913776659824054,0.09894052012267929,0.2913776659824054,0.09894052012267929,0.15099046381763895,0.051453917893060024,1.929775289215094,1.922895751657118,1.929775289215094,1.922895751657118
ESP,Europe,Spain,2020-11-01,0.0012870881438453567,0.0007663260916064197,0.09091457531995313,0.08995940376795553,0.09091457531995313,0.08995940376795553,0.0339270650051821,0.051670845482816516,2.67970646167202,1.741008937000501,2.67970646167202,1.741008937000501
ESP,Europe,Spain,2020-11-02,0.0007686746767448457,0.0007112525292521724,0.0926397145449002,0.08734882275783207,0.0926397145449002,0.08734882275783207,0.053811802816643634,0.054213667016636616,1.7215501004595104,1.6111956184595893,1.7215501004595104,1.6111956184595893
ESP,Europe,Spain,2020-11-03,0.0007641545270634381,0.0014641372233741672,0.1067411310213961,0.08779242397715535,0.1067411310213961,0.08779242397715535,0.05820825640255484,0.05546523636570382,1.8337799071526748,1.582836921460243,1.8337799071526748,1.582836921460243
ESP,Europe,Spain,2020-11-04,0.0010100455154401727,0.001545890498567347,0.11091055399010023,0.08422921492078594,0.11091055399010023,0.08422921492078594,0.0632398372094006,0.05795688307609288,1.7538083411386989,1.453308225878875,1.7538083411386989,1.453308225878875
ESP,Europe,Spain,2020-11-05,0.0,0.0015811593664799529,0.0,0.08036953521655664,0.0,0.08036953521655664,0.0,0.05907532515941584,0,1.3604586178692708,0,1.3604586178692708
ESP,Europe,Spain,2020-11-06,0.0,0.0015811593664799529,0.0,0.08036953521655664,0.0,0.08036953521655664,0.0,0.05907532515941584,0,1.3604586178692708,0,1.3604586178692708
ESP,Europe,Spain,2020-11-07,0.0015343197781511244,0.0015811593664799529,0.228509851499339,0.08036953521655664,0.228509851499339,0.08036953521655664,0.15250895694593447,0.05907532515941584,1.4983372522857619,1.3604586178692708,1.4983372522857619,1.3604586178692708
ESP,Europe,Spain,2020-11-08,0.0009015732073656258,0.0016244900990939793,0.07264050824908888,0.07536741122578174,0.07264050824908888,0.07536741122578174,0.051726815741922776,0.06390378620923691,1.4043104569109652,1.1793888233634555,1.4043104569109652,1.1793888233634555
ESP,Europe,Spain,2020-11-09,0.006038867535598808,0.0014956939266131755,0.09574492308016323,0.0649901957616262,0.09574492308016323,0.0649901957616262,0.06257278826011407,0.06582202618781849,1.5301367534103343,0.9873624305666506,1.5301367534103343,0.9873624305666506
ESP,Europe,Spain,2020-11-10,0.0013364274534156978,0.0010498867028750137,0.08179866762681026,0.07193535004635403,0.08179866762681026,0.07193535004635403,0.07564978337527827,0.06763273650215418,1.0812809234499594,1.0636173215327878,1.0812809234499594,1.0636173215327878
ESP,Europe,Spain,2020-11-11,0.001256927590828413,0.001042855737240327,0.08389279606049505,0.07064152053085215,0.08389279606049505,0.07064152053085215,0.07106893179266129,0.0689162107526455,1.1804426202049372,1.0250348903307982,1.1804426202049372,1.0250348903307982
ESP,Europe,Spain,2020-11-12,0.0,0.0010248722376185971,0.0,0.07022182126397931,0.0,0.07022182126397931,0.0,0.0720653284177872,0,0.974418944667532,0,0.974418944667532
ESP,Europe,Spain,2020-11-13,0.0,0.0010248722376185971,0.0,0.07022182126397931,0.0,0.07022182126397931,0.0,0.0720653284177872,0,0.974418944667532,0,0.974418944667532
ESP,Europe,Spain,2020-11-14,0.001837634906449309,0.0010248722376185971,0.19349498356391476,0.07022182126397931,0.19349498356391476,0.07022182126397931,0.186308184294682,0.0720653284177872,1.0385747909918197,0.974418944667532,1.0385747909918197,0.974418944667532
ESP,Europe,Spain,2020-11-15,0.0,0.001020327523860368,0.0,0.06363278831560355,0.0,0.06363278831560355,0.0651544955919938,0.07457328236451585,0.0,0.8532920410364274,0.0,0.8532920410364274
ESP,Europe,Spain,2020-11-16,0.0029182169694316772,0.001267740072056048,0.14436100307325814,0.0713633332344389,0.14436100307325814,0.0713633332344389,0.07524776046046391,0.07574839538522019,1.9184757418675225,0.9421101644664425,1.9184757418675225,0.9421101644664425
ESP,Europe,Spain,2020-11-17,0.001287210693972889,0.0010551297793715362,0.07274186101829715,0.05995109779172197,0.07274186101829715,0.05995109779172197,0.08463410312871746,0.07862829614828391,0.8594864047612845,0.7624621253226841,0.8594864047612845,0.7624621253226841
ESP,Europe,Spain,2020-11-18,0.001131043093476305,0.0010231335808668779,0.08095490119238515,0.05967182419083216,0.08095490119238515,0.05967182419083216,0.09311275544865322,0.07952077775214268,0.8694286921519309,0.7503928643256298,0.8694286921519309,0.7503928643256298
ESP,Europe,Spain,2020-11-19,0.0,0.0010640037624005734,0.0,0.057778529667729,0.0,0.057778529667729,0.0,0.07990207911671644,0,0.7231167237003857,0,0.7231167237003857
ESP,Europe,Spain,2020-11-20,0.0,0.0010640037624005734,0.0,0.057778529667729,0.0,0.057778529667729,0.0,0.07990207911671644,0,0.7231167237003857,0,0.7231167237003857
ESP,Europe,Spain,2020-11-21,0.0018058219101417048,0.0010640037624005734,0.14737175292528445,0.057778529667729,0.14737175292528445,0.057778529667729,0.20386386192178255,0.07990207911671644,0.7228929714959844,0.7231167237003857,0.7228929714959844,0.7231167237003857
ESP,Europe,Spain,2020-11-22,0.00173188783736976,0.0011323966323395337,0.054113814431847436,0.05379112900308136,0.054113814431847436,0.05379112900308136,0.07338028673692425,0.08384504524652493,0.7374434856850715,0.6415540577850759,0.7374434856850715,0.6415540577850759
ESP,Europe,Spain,2020-11-23,0.001429944920640094,0.0012731906997050836,0.06447535497423955,0.05520829179789543,0.06447535497423955,0.05520829179789543,0.09540706580190986,0.07336214714125004,0.6757922427685527,0.7525446561916797,0.6757922427685527,0.7525446561916797
ESP,Europe,Spain,2020-11-24,0.0010632373044402814,0.001320769185219431,0.07078694581206853,0.05321934757461054,0.07078694581206853,0.05321934757461054,0.09088147435572883,0.08412031312649144,0.7788930176792008,0.6326575068091435,0.7788930176792008,0.6326575068091435
ESP,Europe,Spain,2020-11-25,0.0014171343642121726,0.0014313443112406086,0.06770183953066305,0.05301619061608017,0.06770183953066305,0.05301619061608017,0.09578186500066968,0.08605576012997705,0.7068335903690088,0.6160678905863534,0.7068335903690088,0.6160678905863534
ESP,Europe,Spain,2020-11-26,0.0,0.0014672322805308077,0.0,0.05245599780068295,0.0,0.05245599780068295,0.0,0.08944768961652728,0,0.5864432946850606,0,0.5864432946850606
ESP,Europe,Spain,2020-11-27,0.0,0.0014672322805308077,0.0,0.05245599780068295,0.0,0.05245599780068295,0.0,0.08944768961652728,0,0.5864432946850606,0,0.5864432946850606
ESP,Europe,Spain,2020-11-28,0.0022845719997144284,0.0014672322805308077,0.11945994827275094,0.05245599780068295,0.11945994827275094,0.05245599780068295,0.23146462483044192,0.08944768961652728,0.5161045596503597,0.5864432946850606,0.5161045596503597,0.5864432946850606
ESP,Europe,Spain,2020-11-29,0.0027174463089286076,0.0014865467591298428,0.06403395399554597,0.05323080380281505,0.06403395399554597,0.05323080380281505,0.0,0.08895730862709154,0,0.5983859519172082,0,0.5983859519172082
ESP,Europe,Spain,2020-11-30,0.001762994319240527,0.0015264069956017856,0.05055274541124525,0.052370201375004234,0.05055274541124525,0.052370201375004234,0.17071422769859965,0.10128021049421844,0.29612496915311254,0.5170822722371196,0.29612496915311254,0.5170822722371196
ESP,Europe,Spain,2020-12-01,0.001837263186588524,0.0015480467862469553,0.06936484710235599,0.05483754839008981,0.06936484710235599,0.05483754839008981,0.10442960338012812,0.09188666315798559,0.6642258981858339,0.5967955142282696,0.6642258981858339,0.5967955142282696
ESP,Europe,Spain,2020-12-02,0.0016683501492435677,0.0015510424628646798,0.06378048982288248,0.05590083821634728,0.06378048982288248,0.05590083821634728,0.11952537140652132,0.09367029706266146,0.5336146549669086,0.5967829714359931,0.5336146549669086,0.5967829714359931
ESP,Europe,Spain,2020-12-03,0.0,0.001546825232794702,0.0,0.056709909899542894,0.0,0.056709909899542894,0.0,0.092817249612491,0,0.6109845975430743,0,0.6109845975430743
ESP,Europe,Spain,2020-12-04,0.0,0.001546825232794702,0.0,0.056709909899542894,0.0,0.056709909899542894,0.0,0.092817249612491,0,0.6109845975430743,0,0.6109845975430743
ESP,Europe,Spain,2020-12-05,0.0024197733499076745,0.001546825232794702,0.12488359028767566,0.056709909899542894,0.12488359028767566,0.056709909899542894,0.2280319579043918,0.092817249612491,0.547658281915188,0.6109845975430743,0.547658281915188,0.6109845975430743
ESP,Europe,Spain,2020-12-06,0.002996467964232206,0.0016540231355014923,0.05800973700087025,0.05994750497890241,0.05800973700087025,0.05994750497890241,0.08626031306988821,0.08940717515607387,0.6724962492759641,0.6704999333023876,0.6724962492759641,0.6704999333023876
ESP,Europe,Spain,2020-12-07,0.0019144728537567146,0.0012259562834683198,0.06782417451684425,0.05166039969306381,0.06782417451684425,0.05166039969306381,0.10495939634496977,0.09145764658724949,0.6461944035379806,0.564855992044147,0.6461944035379806,0.564855992044147
ESP,Europe,Spain,2020-12-08,0.0018582329229125973,0.0014623420274793278,0.07680787588615835,0.05583224533951318,0.07680787588615835,0.05583224533951318,0.11691504071285912,0.08993225682913934,0.6569546177963268,0.6208255781414209,0.6569546177963268,0.6208255781414209
ESP,Europe,Spain,2020-12-09,0.0016388295387537238,0.0016430813617913413,0.06944399160525178,0.05619378893511688,0.06944399160525178,0.05619378893511688,0.11355403925532812,0.08963932818248108,0.6115501664287417,0.6268876627535823,0.6115501664287417,0.6268876627535823
ESP,Europe,Spain,2020-12-10,0.0,0.0018100417585021394,0.0,0.06191266572232453,0.0,0.06191266572232453,0.0,0.08854229446324327,0,0.6992439725856263,0,0.6992439725856263
ESP,Europe,Spain,2020-12-11,0.0,0.0018100417585021394,0.0,0.06191266572232453,0.0,0.06191266572232453,0.0,0.08854229446324327,0,0.6992439725856263,0,0.6992439725856263
ESP,Europe,Spain,2020-12-12,0.0031701586688552027,0.0018100417585021394,0.1475467558431923,0.06191266572232453,0.1475467558431923,0.06191266572232453,0.20416143670947184,0.08854229446324327,0.7226965004814105,0.6992439725856263,0.7226965004814105,0.6992439725856263
ESP,Europe,Spain,2020-12-13,0.0,0.001916168784643879,0.0,0.07262568506851681,0.0,0.07262568506851681,0.10061361308811759,0.08751065728494123,0.0,0.8299067487522367,0.0,0.8299067487522367
ESP,Europe,Spain,2020-12-14,0.0035691730618337704,0.0024663119211119884,0.09702709404198981,0.08783601294770646,0.09702709404198981,0.08783601294770646,0.09428166803819876,0.08421813092348995,1.02911940423751,1.0429584696851473,1.02911940423751,1.0429584696851473
