country_region_code,country_region,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,average_perc,average_rate
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-12,-21,1.0,40,-12.0,-9,-2.0,-0.5,-0.005
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-13,-23,16.0,23,-14.0,-7,-3.0,-1.3333333333333333,-0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-14,-10,12.0,33,-12.0,-17,2.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-15,-11,13.0,34,-11.0,-16,2.0,1.8333333333333333,0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-16,-11,14.0,26,-12.0,-17,2.0,0.3333333333333333,0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-17,-13,12.0,12,-15.0,-18,3.0,-3.1666666666666665,-0.03166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-18,-15,9.0,22,-14.0,-18,1.0,-2.5,-0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-19,-23,0.0,21,-15.0,-11,-1.0,-4.833333333333333,-0.04833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-20,-23,17.0,7,-18.0,-9,-1.0,-4.5,-0.045
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-21,-7,11.0,36,-13.0,-21,2.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-22,-8,13.0,34,-12.0,-21,2.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-23,-8,18.0,46,-12.0,-23,1.0,3.6666666666666665,0.03666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-24,-14,-8.0,61,-20.0,-41,5.0,-2.8333333333333335,-0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-25,-12,14.0,50,-15.0,-29,1.0,1.5,0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-26,-21,0.0,46,-12.0,-11,-3.0,-0.16666666666666666,-0.0016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-27,-19,23.0,26,-12.0,-7,-5.0,1.0,0.01
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-28,-5,12.0,43,-12.0,-25,1.0,2.3333333333333335,0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-29,-7,10.0,45,-12.0,-27,1.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-06-30,-5,16.0,47,-11.0,-24,0.0,3.8333333333333335,0.03833333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-01,-4,18.0,50,-9.0,-27,1.0,4.833333333333333,0.04833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-02,-15,9.0,34,-14.0,-26,1.0,-1.8333333333333333,-0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-03,-19,4.0,46,-9.0,-10,-3.0,1.5,0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-04,-15,39.0,31,-10.0,-4,-5.0,6.0,0.06
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-05,-2,17.0,65,-9.0,-28,1.0,7.333333333333333,0.07333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-06,-7,17.0,45,-12.0,-28,2.0,2.8333333333333335,0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-07,-4,17.0,57,-11.0,-28,2.0,5.5,0.055
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-08,-4,16.0,61,-10.0,-28,1.0,6.0,0.06
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-09,-13,12.0,55,-12.0,-27,0.0,2.5,0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-10,-22,1.0,55,-12.0,-10,-3.0,1.5,0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-11,-22,27.0,33,-14.0,-6,-4.0,2.3333333333333335,0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-12,-4,17.0,59,-12.0,-30,2.0,5.333333333333333,0.05333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-13,-5,17.0,63,-11.0,-29,2.0,6.166666666666667,0.06166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-14,-3,17.0,64,-11.0,-28,2.0,6.833333333333333,0.06833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-15,-4,18.0,65,-11.0,-28,1.0,6.833333333333333,0.06833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-16,-13,10.0,60,-14.0,-29,1.0,2.5,0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-17,-23,1.0,59,-12.0,-9,-3.0,2.1666666666666665,0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-18,-20,31.0,44,-12.0,-2,-5.0,6.0,0.06
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-19,-2,17.0,78,-11.0,-30,1.0,8.833333333333334,0.08833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-20,-5,16.0,75,-12.0,-30,2.0,7.666666666666667,0.07666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-21,-5,17.0,71,-14.0,-29,2.0,7.0,0.07
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-22,-6,15.0,67,-14.0,-29,2.0,5.833333333333333,0.05833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-23,-15,11.0,54,-16.0,-28,2.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-24,-23,1.0,54,-14.0,-7,-2.0,1.5,0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-25,-18,32.0,40,-13.0,1,-4.0,6.333333333333333,0.06333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-26,0,18.0,78,-13.0,-31,2.0,9.0,0.09
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-27,-4,16.0,77,-13.0,-30,2.0,8.0,0.08
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-28,-4,16.0,77,-14.0,-30,2.0,7.833333333333333,0.07833333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-29,-3,17.0,73,-14.0,-29,2.0,7.666666666666667,0.07666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-30,-12,13.0,55,-16.0,-29,1.0,2.0,0.02
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-07-31,-21,3.0,41,-14.0,-7,-2.0,0.0,0.0
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-01,-13,42.0,41,-10.0,2,-4.0,9.666666666666666,0.09666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-02,4,23.0,98,-13.0,-38,2.0,12.666666666666666,0.12666666666666665
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-03,-1,19.0,93,-15.0,-38,3.0,10.166666666666666,0.10166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-04,0,22.0,86,-18.0,-38,3.0,9.166666666666666,0.09166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-05,-2,18.0,94,-17.0,-38,2.0,9.5,0.095
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-06,-12,13.0,73,-19.0,-37,3.0,3.5,0.035
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-07,-21,2.0,62,-14.0,-10,-2.0,2.8333333333333335,0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-08,-13,39.0,54,-11.0,2,-4.0,11.166666666666666,0.11166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-09,4,22.0,114,-16.0,-42,2.0,14.0,0.14
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-10,1,19.0,111,-17.0,-42,3.0,12.5,0.125
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-11,-1,19.0,103,-19.0,-42,3.0,10.5,0.105
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-12,-3,17.0,102,-20.0,-42,3.0,9.5,0.095
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-13,-15,10.0,80,-22.0,-41,3.0,2.5,0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-14,-25,1.0,61,-16.0,-10,-2.0,1.5,0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-15,-15,36.0,48,-13.0,3,-4.0,9.166666666666666,0.09166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-16,-5,4.0,112,-21.0,-55,4.0,6.5,0.065
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-17,0,24.0,106,-17.0,-45,3.0,11.833333333333334,0.11833333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-18,-2,20.0,105,-19.0,-42,4.0,11.0,0.11
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-19,-4,16.0,99,-21.0,-43,4.0,8.5,0.085
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-20,-15,9.0,85,-22.0,-41,4.0,3.3333333333333335,0.03333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-21,-23,-1.0,67,-14.0,-8,-2.0,3.1666666666666665,0.03166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-22,-16,33.0,47,-12.0,9,-4.0,9.5,0.095
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-23,0,18.0,97,-17.0,-39,3.0,10.333333333333334,0.10333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-24,-4,15.0,92,-18.0,-39,4.0,8.333333333333334,0.08333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-25,-2,18.0,92,-18.0,-38,4.0,9.333333333333334,0.09333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-26,-3,16.0,90,-17.0,-37,3.0,8.666666666666666,0.08666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-27,-14,9.0,71,-20.0,-36,3.0,2.1666666666666665,0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-28,-22,-1.0,57,-12.0,-4,-2.0,2.6666666666666665,0.026666666666666665
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-29,-15,32.0,36,-9.0,12,-4.0,8.666666666666666,0.08666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-30,0,17.0,66,-13.0,-33,3.0,6.666666666666667,0.06666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-08-31,-2,19.0,63,-11.0,-31,3.0,6.833333333333333,0.06833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-01,-5,20.0,41,-12.0,-28,4.0,3.3333333333333335,0.03333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-02,-2,19.0,50,-10.0,-27,3.0,5.5,0.055
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-03,-9,13.0,50,-10.0,-25,2.0,3.5,0.035
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-04,-15,5.0,52,-3.0,-1,-2.0,6.0,0.06
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-05,-11,35.0,37,-2.0,12,-4.0,11.166666666666666,0.11166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-06,2,19.0,66,-5.0,-27,2.0,9.5,0.095
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-07,1,21.0,59,-5.0,-26,2.0,8.666666666666666,0.08666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-08,-2,11.0,60,-7.0,-31,3.0,5.666666666666667,0.05666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-09,-2,22.0,48,-5.0,-26,2.0,6.5,0.065
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-10,-7,17.0,46,-5.0,-24,1.0,4.666666666666667,0.04666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-11,-17,-4.0,52,-2.0,-5,-2.0,3.6666666666666665,0.03666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-12,-12,34.0,30,-2.0,11,-3.0,9.666666666666666,0.09666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-13,0,22.0,41,-1.0,-26,2.0,6.333333333333333,0.06333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-14,-6,16.0,28,-4.0,-27,3.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-15,-5,20.0,37,-2.0,-25,2.0,4.5,0.045
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-16,-6,17.0,39,-2.0,-25,1.0,4.0,0.04
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-17,-9,12.0,40,-2.0,-24,-1.0,2.6666666666666665,0.026666666666666665
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-18,-15,3.0,35,-4.0,-4,-1.0,2.3333333333333335,0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-19,-13,26.0,25,-3.0,6,-2.0,6.5,0.065
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-20,-6,14.0,33,-4.0,-24,1.0,2.3333333333333335,0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-21,-8,13.0,30,-4.0,-23,2.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-22,-8,15.0,29,-4.0,-19,2.0,2.5,0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-23,-8,14.0,29,-3.0,-20,2.0,2.3333333333333335,0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-24,-11,10.0,28,-6.0,-23,1.0,-0.16666666666666666,-0.0016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-25,-16,3.0,29,-3.0,-4,-1.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-26,-13,25.0,22,-1.0,7,-2.0,6.333333333333333,0.06333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-27,-5,14.0,35,-2.0,-18,1.0,4.166666666666667,0.04166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-28,-8,14.0,31,-1.0,-18,1.0,3.1666666666666665,0.03166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-29,-8,13.0,26,-5.0,-19,1.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-09-30,-6,15.0,29,-2.0,-17,1.0,3.3333333333333335,0.03333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-01,-10,12.0,26,-3.0,-17,-1.0,1.1666666666666667,0.011666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-02,-15,3.0,26,-2.0,-5,-2.0,0.8333333333333334,0.008333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-03,-20,20.0,-6,-12.0,0,1.0,-2.8333333333333335,-0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-04,-7,14.0,22,-4.0,-18,1.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-05,-9,13.0,23,-4.0,-18,1.0,1.0,0.01
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-06,-8,15.0,26,-4.0,-16,1.0,2.3333333333333335,0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-07,-7,13.0,28,-3.0,-16,0.0,2.5,0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-08,-10,13.0,28,-2.0,-16,-2.0,1.8333333333333333,0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-09,-16,-5.0,37,-2.0,-10,-3.0,0.16666666666666666,0.0016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-10,-9,32.0,31,-6.0,-2,-1.0,7.5,0.075
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-11,12,26.0,75,-10.0,-41,2.0,10.666666666666666,0.10666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-12,-22,-50.0,74,-28.0,-74,11.0,-14.833333333333334,-0.14833333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-13,-11,23.0,23,-4.0,-16,1.0,2.6666666666666665,0.026666666666666665
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-14,-10,16.0,23,-4.0,-15,1.0,1.8333333333333333,0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-15,-11,11.0,22,-4.0,-14,0.0,0.6666666666666666,0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-16,-16,1.0,20,-4.0,-6,-1.0,-1.0,-0.01
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-17,-17,19.0,8,-6.0,-2,0.0,0.3333333333333333,0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-18,-8,11.0,28,-3.0,-16,1.0,2.1666666666666665,0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-19,-10,10.0,27,-3.0,-15,1.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-20,-11,12.0,22,-5.0,-14,1.0,0.8333333333333334,0.008333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-21,-10,12.0,19,-4.0,-14,1.0,0.6666666666666666,0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-22,-13,10.0,11,-5.0,-14,1.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-23,-15,3.0,20,-2.0,-7,-1.0,-0.3333333333333333,-0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-24,-15,22.0,8,-4.0,-3,0.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-25,-8,13.0,23,-4.0,-15,1.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-26,-9,13.0,21,-3.0,-14,1.0,1.5,0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-27,-9,15.0,21,-4.0,-14,1.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-28,-7,17.0,19,-3.0,-14,1.0,2.1666666666666665,0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-29,-13,15.0,3,-4.0,-14,0.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-30,-17,10.0,-1,-7.0,-10,0.0,-4.166666666666667,-0.04166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-10-31,-2,46.0,8,-4.0,-4,-1.0,7.166666666666667,0.07166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-01,-17,-39.0,38,-30.0,-76,11.0,-18.833333333333332,-0.18833333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-02,-12,23.0,4,-4.0,-15,1.0,-0.5,-0.005
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-03,-12,17.0,1,-7.0,-14,2.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-04,-10,16.0,3,-6.0,-13,2.0,-1.3333333333333333,-0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-05,-12,13.0,0,-6.0,-13,2.0,-2.6666666666666665,-0.026666666666666665
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-06,-15,5.0,4,-5.0,-9,1.0,-3.1666666666666665,-0.03166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-07,-16,21.0,-1,-8.0,-8,1.0,-1.8333333333333333,-0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-08,-6,13.0,16,-7.0,-15,2.0,0.5,0.005
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-09,-9,11.0,15,-12.0,-21,3.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-10,-12,13.0,5,-7.0,-13,2.0,-2.0,-0.02
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-11,-11,12.0,7,-6.0,-14,2.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-12,-12,11.0,5,-5.0,-13,2.0,-2.0,-0.02
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-13,-14,3.0,11,-3.0,-10,0.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-14,-16,19.0,0,-7.0,-9,0.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-15,-10,10.0,7,-6.0,-14,2.0,-1.8333333333333333,-0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-16,-12,10.0,4,-7.0,-14,2.0,-2.8333333333333335,-0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-17,-11,12.0,7,-7.0,-13,2.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-18,-11,11.0,4,-6.0,-14,2.0,-2.3333333333333335,-0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-19,-13,10.0,3,-5.0,-14,2.0,-2.8333333333333335,-0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-20,-19,1.0,-6,-8.0,-11,2.0,-6.833333333333333,-0.06833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-21,-20,17.0,-10,-10.0,-11,2.0,-5.333333333333333,-0.05333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-22,-13,7.0,-7,-9.0,-14,3.0,-5.5,-0.055
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-23,-16,6.0,-11,-10.0,-14,4.0,-6.833333333333333,-0.06833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-24,-14,10.0,-9,-10.0,-13,4.0,-5.333333333333333,-0.05333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-25,-11,13.0,-6,-7.0,-14,3.0,-3.6666666666666665,-0.03666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-26,-9,14.0,-2,-5.0,-13,2.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-27,-18,3.0,-13,-7.0,-11,2.0,-7.333333333333333,-0.07333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-28,-16,35.0,-25,-13.0,-9,3.0,-4.166666666666667,-0.04166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-29,-9,11.0,1,-7.0,-14,3.0,-2.5,-0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-11-30,-10,14.0,6,-5.0,-13,2.0,-1.0,-0.01
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-01,-11,15.0,-4,-7.0,-13,3.0,-2.8333333333333335,-0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-02,-10,17.0,-4,-6.0,-13,2.0,-2.3333333333333335,-0.023333333333333334
