Country/Region,Date,Daily Confirmed Smooth,Daily Deaths Smooth,Positive Test Rate Smooth,Mobility Rate Smooth,Num Hospitalizations Smooth,Num UCI Smooth,Beta Smooth,Gamma Smooth,Mu Smooth
Spain,2020-10-10,10168.57142857143,120.42857142857144,0.11,-0.0988095238095238,781.5714285714286,68.0,0.0741134596855068,0.0475385064271852,0.0008455484578322
Spain,2020-10-11,10168.57142857143,120.42857142857144,0.111,-0.0871428571428571,804.0,69.57142857142857,0.0748810182100502,0.0482163712708192,0.0009065460387709
Spain,2020-10-12,10793.714285714286,128.42857142857142,0.113,-0.1088095238095238,801.7142857142857,68.85714285714286,0.0746600948082051,0.0496771597943285,0.0007231706671519
Spain,2020-10-13,10096.57142857143,102.57142857142856,0.117,-0.1092857142857142,818.7142857142857,68.57142857142857,0.0758839671074629,0.0510703718112845,0.0008509379723921
Spain,2020-10-14,10307.857142857143,121.57142857142856,0.119,-0.1119047619047619,855.4285714285714,73.14285714285714,0.0780484717001444,0.0528010123336861,0.0008688362337143
Spain,2020-10-15,10435.714285714286,123.57142857142856,0.121,-0.1161904761904761,871.7142857142857,73.14285714285714,0.0808064997350155,0.0548467832107606,0.0008519345993858
Spain,2020-10-16,10778.285714285714,120.85714285714286,0.122,-0.1161904761904761,898.4285714285714,77.0,0.0840416321896112,0.0571204851508825,0.0008519345993858
Spain,2020-10-17,10778.285714285714,120.85714285714286,0.123,-0.1183333333333333,922.0,85.0,0.0878886338062641,0.0578935366348706,0.0008519345993858
Spain,2020-10-18,10778.285714285714,120.85714285714286,0.122,-0.1276190476190476,941.0,88.0,0.0922053733111229,0.0585175960703964,0.0008709225348228
Spain,2020-10-19,12211.57142857143,124.0,0.122,-0.1097619047619047,1006.8571428571428,97.42857142857144,0.0948020498975383,0.0585519048445573,0.0009842310748733
Spain,2020-10-20,13176.57142857143,143.71428571428572,0.125,-0.1197619047619047,1047.428571428571,98.57142857142856,0.0970334948688624,0.0592458397530346,0.0009180270482512
Spain,2020-10-21,13891.285714285714,136.14285714285714,0.129,-0.1223809523809524,1078.571428571429,99.71428571428572,0.0983749735909006,0.0597248322038164,0.0009044284807302
Spain,2020-10-22,14986.714285714286,138.28571428571428,0.132,-0.1283333333333333,1127.428571428571,102.28571428571428,0.0988254167538449,0.060407145248976,0.0008671703676848
Spain,2020-10-23,15653.142857142857,139.57142857142858,0.134,-0.129047619047619,1164.7142857142858,106.0,0.0989073136195134,0.061259462189128,0.0008671703676848
Spain,2020-10-24,15653.142857142857,139.57142857142858,0.136,-0.1319047619047619,1206.857142857143,104.14285714285714,0.0987567909943183,0.0620236956361627,0.0008671703676848
Spain,2020-10-25,15653.142857142857,139.57142857142858,0.138,-0.1404761904761904,1229.2857142857142,106.14285714285714,0.0983913593127912,0.0626999556704669,0.0008708516720281
Spain,2020-10-26,17695.85714285714,148.42857142857142,0.139,-0.1428571428571428,1257.571428571429,105.42857142857144,0.0973966122416839,0.0636141656655897,0.0008591864213489
Spain,2020-10-27,18345.14285714286,155.42857142857142,0.139,-0.1378571428571428,1290.7142857142858,108.85714285714286,0.0956740406988696,0.0642472124273569,0.0008307379492854
Spain,2020-10-28,18744.0,157.14285714285714,0.138,-0.1361904761904761,1322.571428571429,113.85714285714286,0.0938457027022936,0.0646601932124262,0.0008077777123044
Spain,2020-10-29,19114.571428571428,159.71428571428572,0.136,-0.1302380952380952,1343.571428571429,119.57142857142856,0.092235104308358,0.0650066137663179,0.0007647019380621
Spain,2020-10-30,19935.14285714286,160.85714285714286,0.135,-0.1323809523809523,1377.571428571429,124.42857142857144,0.0901003313073645,0.0652670043906946,0.0007647019380621
Spain,2020-10-31,19935.14285714286,160.85714285714286,0.135,-0.134047619047619,1385.0,127.14285714285714,0.0875160199925279,0.0650550148565094,0.0007647019380621
Spain,2020-11-01,19935.14285714286,160.85714285714286,0.134,-0.1299999999999999,1407.2857142857142,130.85714285714286,0.0846556068599146,0.064779397640019,0.0007663260916064
Spain,2020-11-02,20339.571428571428,175.14285714285714,0.133,-0.1399999999999999,1414.857142857143,132.57142857142858,0.0830387871051533,0.0643495063856057,0.0007112525292521
Spain,2020-11-03,20375.42857142857,171.0,0.133,-0.1428571428571428,1428.571428571429,135.0,0.0815085876990425,0.0642735790701848,0.0014641372233741
Spain,2020-11-04,21129.285714285717,378.8571428571428,0.134,-0.1507142857142857,1445.0,134.28571428571428,0.0788336738140708,0.0643351066695866,0.0015458904985673
Spain,2020-11-05,20890.42857142857,406.7142857142857,0.135,-0.1604761904761905,1445.428571428571,136.14285714285714,0.0764949805829261,0.0645565808549973,0.0015811593664799
Spain,2020-11-06,20450.571428571428,422.1428571428572,0.135,-0.1671428571428571,1446.571428571429,135.57142857142858,0.0746823474596135,0.0649315847481413,0.0015811593664799
Spain,2020-11-07,20450.571428571428,422.1428571428572,0.134,-0.178095238095238,1446.0,137.42857142857142,0.0725985321932694,0.0651739487681306,0.0015811593664799
Spain,2020-11-08,20450.571428571428,422.1428571428572,0.134,-0.1838095238095238,1426.7142857142858,139.71428571428572,0.0704281870774699,0.0654228859869934,0.0016244900990939
Spain,2020-11-09,20074.42857142857,441.1428571428572,0.133,-0.1773809523809524,1438.857142857143,141.71428571428572,0.0690822349695137,0.0657883322023481,0.0014956939266131
Spain,2020-11-10,17407.428571428572,407.1428571428572,0.131,-0.1766666666666666,1440.428571428571,145.71428571428572,0.0699170205846802,0.0661454288853551,0.001049886702875
Spain,2020-11-11,19043.0,283.85714285714283,0.129,-0.1726190476190476,1423.428571428571,146.14285714285714,0.0693020032345981,0.0664150695893794,0.0010428557372403
Spain,2020-11-12,18700.571428571428,282.1428571428572,0.126,-0.1680952380952381,1407.142857142857,142.14285714285714,0.0684606512010552,0.0667974227955465,0.0010248722376185
Spain,2020-11-13,18537.0,276.57142857142856,0.123,-0.165,1376.857142857143,143.14285714285714,0.0672212417240685,0.0674724926117648,0.0010248722376185
Spain,2020-11-14,18537.0,276.57142857142856,0.122,-0.1635714285714285,1353.0,141.14285714285714,0.0655525934373836,0.0682209954072314,0.0010248722376185
Spain,2020-11-15,18537.0,276.57142857142856,0.12,-0.1666666666666666,1332.0,138.0,0.0636363614262801,0.0696203556817614,0.0010203275238603
Spain,2020-11-16,16520.85714285714,272.57142857142856,0.117,-0.1657142857142857,1307.571428571429,133.42857142857142,0.0628678491889239,0.0706974066803074,0.001267740072056
Spain,2020-11-17,18400.714285714286,334.7142857142857,0.114,-0.1654761904761904,1271.7142857142858,127.0,0.0597126575646717,0.0719994558007328,0.0010551297793715
Spain,2020-11-18,15376.0,276.2857142857143,0.112,-0.1645238095238095,1223.857142857143,121.71428571428572,0.0588317817718057,0.0731271915726948,0.0010231335808668
Spain,2020-11-19,14907.714285714286,261.42857142857144,0.109,-0.165,1178.0,120.14285714285714,0.0577676251360901,0.0744063855875061,0.0010640037624005
Spain,2020-11-20,14019.857142857143,264.2857142857143,0.106,-0.1649999999999999,1138.2857142857142,113.0,0.0569702630541762,0.0756208630600396,0.0010640037624005
Spain,2020-11-21,14019.857142857143,264.2857142857143,0.105,-0.1595238095238095,1099.2857142857142,108.71428571428572,0.0560579348569128,0.0760638058853613,0.0010640037624005
Spain,2020-11-22,14019.857142857143,264.2857142857143,0.104,-0.1554761904761905,1064.0,103.0,0.0551141048423132,0.0758803543505578,0.0011323966323395
Spain,2020-11-23,12250.285714285714,268.2857142857143,0.103,-0.155,1004.8571428571428,101.71428571428572,0.0551304208358171,0.0750855534095894,0.001273190699705
Spain,2020-11-24,12117.285714285714,282.85714285714283,0.1,-0.1554761904761905,952.2857142857144,98.85714285714286,0.0544528984598076,0.0743748911752079,0.0013207691852194
Spain,2020-11-25,11389.285714285714,285.42857142857144,0.096,-0.158095238095238,916.2857142857144,100.0,0.0544231050055129,0.0739114374264226,0.0014313443112406
Spain,2020-11-26,10825.857142857143,297.57142857142856,0.092,-0.1616666666666666,887.4285714285714,98.0,0.0544661477407086,0.0734350908784131,0.0014672322805308
Spain,2020-11-27,10211.142857142857,292.7142857142857,0.088,-0.1654761904761904,846.2857142857143,93.85714285714286,0.0548313170882235,0.0728875041880707,0.0014672322805308
Spain,2020-11-28,10211.142857142857,292.7142857142857,0.085,-0.1661904761904762,827.1428571428571,90.28571428571428,0.0553595735819894,0.0720835046551312,0.0014672322805308
Spain,2020-11-29,10211.142857142857,292.7142857142857,0.085,-0.1614285714285714,814.0,91.28571428571428,0.0560121707586957,0.0727047292010727,0.0014865467591298
Spain,2020-11-30,9367.285714285714,276.85714285714283,0.083,-0.1585714285714285,785.8571428571429,87.42857142857143,0.0565384661092368,0.0717336755509795,0.0015264069956017
Spain,2020-12-01,8800.0,263.2857142857143,0.081,-0.1559523809523809,759.7142857142857,82.42857142857143,0.0578141269639713,0.0703857441141354,0.0015480467862469
Spain,2020-12-02,8672.714285714286,249.57142857142856,0.079,-0.1516666666666666,732.4285714285714,76.85714285714286,0.0581379455721698,0.0689468269861722,0.0015510424628646
Spain,2020-12-03,8363.857142857143,237.7142857142857,0.076,-0.145,704.4285714285714,70.28571428571429,0.0581826236975352,0.0670243348833698,0.0015468252327947
Spain,2020-12-04,8062.714285714285,226.28571428571428,0.076,-0.1435714285714285,684.5714285714286,69.42857142857143,0.0579806641167655,0.064744228583624,0.0015468252327947
Spain,2020-12-05,8062.714285714285,226.28571428571428,0.075,-0.1445238095238095,660.0,66.42857142857143,0.0580244834931522,0.064446941661799,0.0015468252327947
Spain,2020-12-06,8062.714285714285,226.28571428571428,0.075,-0.1466666666666666,647.8571428571429,62.57142857142857,0.0582518250094626,0.061920533692055,0.0016540231355014
Spain,2020-12-07,7734.428571428572,225.28571428571428,0.074,-0.1578571428571428,625.1428571428571,59.85714285714285,0.0577304741050959,0.0611715220102004,0.0012259562834683
Spain,2020-12-08,6554.857142857143,162.14285714285714,0.074,-0.1926190476190476,592.7142857142857,59.42857142857143,0.0603621488861745,0.0597577384465824,0.0014623420274793
Spain,2020-12-09,6618.0,176.42857142857142,0.074,-0.1921428571428571,588.8571428571429,60.142857142857146,0.0637627975064193,0.0581463205971278,0.0016430813617913
Spain,2020-12-10,6307.714285714285,186.57142857142856,0.077,-0.1942857142857142,591.8571428571429,61.57142857142857,0.0688031489429389,0.0560902360371499,0.0018100417585021
Spain,2020-12-11,6561.142857142857,196.0,0.079,-0.1928571428571428,597.0,60.85714285714285,0.0739126637109092,0.05370147380253,0.0018100417585021
Spain,2020-12-12,6561.142857142857,196.0,0.08,-0.1861904761904761,606.5714285714286,64.71428571428571,0.080213375909577,0.0515906997821026,0.0018100417585021
Spain,2020-12-13,6561.142857142857,196.0,0.08,-0.1773809523809524,608.5714285714286,63.42857142857143,0.0870322147011778,0.0506691285363207,0.0019161687846438
Spain,2020-12-14,7079.428571428572,195.28571428571428,0.082,-0.1666666666666666,632.0,64.71428571428571,0.0923978936048939,0.0503348626537185,0.0024663119211119
Spain,2020-12-15,8554.857142857143,250.7142857142857,0.083,-0.1297619047619047,655.2857142857143,64.0,0.0939376950260339,0.0507104363837087,0.0022272084806216
Spain,2020-12-16,8741.285714285714,225.28571428571428,0.084,-0.1297619047619047,658.8571428571429,63.285714285714285,0.0947384568038764,0.0517134305122744,0.0020279643392053
Spain,2020-12-17,9337.857142857143,204.7142857142857,0.083,-0.124047619047619,658.2857142857143,62.71428571428572,0.0938980107812232,0.053085770871744,0.0018262272077553
Spain,2020-12-18,9523.0,186.0,0.083,-0.1199999999999999,657.7142857142857,63.285714285714285,0.092778136783512,0.0548210514625059,0.0018262272077553
Spain,2020-12-19,9523.0,186.0,0.083,-0.1211904761904761,653.5714285714286,61.85714285714285,0.0903083153184085,0.0564307116267452,0.0018262272077553
Spain,2020-12-20,9523.0,186.0,0.083,-0.1145238095238095,660.4285714285714,61.71428571428572,0.0870074642690373,0.0579458697957451,0.0017013220477475
Spain,2020-12-21,9623.57142857143,178.14285714285714,0.084,-0.1054761904761904,669.0,60.285714285714285,0.0834799179069108,0.0596538393486577,0.0014761183913013
Spain,2020-12-22,9670.142857142857,159.85714285714286,0.084,-0.0983333333333333,681.8571428571429,63.57142857142857,0.079739147648204,0.0612187181905691,0.0014092563051275
Spain,2020-12-23,9857.0,157.42857142857142,0.085,-0.0873809523809523,697.7142857142857,64.85714285714286,0.0759975453604831,0.0628200574632255,0.0013034657719952
Spain,2020-12-24,9932.857142857143,149.57142857142858,0.086,-0.0976190476190476,689.4285714285714,64.42857142857143,0.0727170693392334,0.0650170001243752,0.0011041240011981
Spain,2020-12-25,8245.0,128.28571428571428,0.088,-0.1521428571428571,667.5714285714286,65.0,0.0741336129329582,0.0677175457949706,0.0011041240011981
Spain,2020-12-26,8245.0,128.28571428571428,0.09,-0.1626190476190476,678.1428571428571,68.42857142857143,0.0761578533320325,0.0693102590988289,0.0011041240011981
Spain,2020-12-27,8245.0,128.28571428571428,0.091,-0.1719047619047619,705.1428571428571,74.28571428571429,0.0786449086029481,0.0710368768041598,0.0010184657885219
Spain,2020-12-28,8594.857142857143,123.14285714285714,0.098,-0.1835714285714285,720.2857142857143,77.0,0.0809236463816486,0.0724785545869001,0.0010580159091561
Spain,2020-12-29,9085.57142857143,131.71428571428572,0.107,-0.193095238095238,733.1428571428571,79.28571428571429,0.0834068478419958,0.0740461513337881,0.0011271052742263
Spain,2020-12-30,9704.142857142857,141.57142857142858,0.117,-0.1978571428571428,748.0,79.0,0.0856909144677044,0.0752662278743969,0.0011427441760001
Spain,2020-12-31,10473.42857142857,144.71428571428572,0.126,-0.1997619047619047,767.2857142857143,82.14285714285714,0.0862875064204986,0.0769313280880057,0.0011427441760001
Spain,2021-01-01,10473.42857142857,144.71428571428572,0.129,-0.2033333333333333,793.1428571428571,84.0,0.0878911653329349,0.0789484876921616,0.0011427441760001
Spain,2021-01-02,10473.42857142857,144.71428571428572,0.132,-0.1985714285714285,826.7142857142857,84.57142857142857,0.0911217124007608,0.080340255713312,0.0011427441760001
Spain,2021-01-03,10473.42857142857,144.71428571428572,0.136,-0.1966666666666667,850.0,84.14285714285714,0.0952924093876895,0.0815618055561019,0.0010609449561776
Spain,2021-01-04,11347.285714285714,136.57142857142858,0.142,-0.1902380952380952,906.0,88.85714285714286,0.1001690226987705,0.0817610609819127,0.0010614343744123
Spain,2021-01-05,12720.285714285714,141.14285714285714,0.149,-0.1826190476190476,960.1428571428572,92.14285714285714,0.1046154175389132,0.0821210973557393,0.0007884286700299
Spain,2021-01-06,10332.285714285714,105.85714285714286,0.156,-0.2328571428571428,972.0,96.14285714285714,0.1147772001914049,0.0828405841798791,0.0008842888846778
Spain,2021-01-07,13805.57142857143,119.71428571428572,0.161,-0.2366666666666666,1054.142857142857,103.14285714285714,0.1224919280617201,0.0842366301129073,0.0010534038947822
Spain,2021-01-08,17442.14285714286,148.14285714285714,0.162,-0.1961904761904762,1151.142857142857,111.42857142857144,0.1245173775127857,0.0863297998695846,0.0010534038947822
Spain,2021-01-09,17442.14285714286,148.14285714285714,0.166,-0.215,1183.142857142857,116.28571428571428,0.1262378625743957,0.0877530767973598,0.0010534038947822
Spain,2021-01-10,17442.14285714286,148.14285714285714,0.167,-0.2433333333333333,1225.7142857142858,124.14285714285714,0.1276772708052566,0.0917318886628983,0.0010830257381527
Spain,2021-01-11,21848.285714285717,171.0,0.171,-0.2564285714285714,1285.0,132.0,0.1265704938395505,0.0937790513013614,0.0009712251008067
Spain,2021-01-12,22096.571428571428,179.0,0.174,-0.2754761904761905,1364.2857142857142,142.71428571428572,0.1267221435871794,0.0952954356104039,0.0010865865756352
Spain,2021-01-13,27649.285714285717,206.8571428571429,0.173,-0.2433333333333333,1503.571428571429,155.14285714285714,0.1205720727894351,0.0960446685355144,0.0009428183589609
Spain,2021-01-14,26723.285714285717,200.57142857142856,0.174,-0.245,1614.7142857142858,165.0,0.118090889558539,0.0967763400822872,0.0008929793687934
Spain,2021-01-15,28829.14285714286,205.7142857142857,0.177,-0.2421428571428572,1722.7142857142858,174.42857142857142,0.1149615960945475,0.0974462654316716,0.0008929793687934
Spain,2021-01-16,28829.14285714286,205.7142857142857,0.176,-0.2316666666666667,1839.7142857142856,184.7142857142857,0.1110349235696131,0.0980817395997328,0.0008929793687934
Spain,2021-01-17,28829.14285714286,205.7142857142857,0.177,-0.225952380952381,1932.2857142857144,190.28571428571428,0.1067283371365243,0.0955588379999685,0.000798939638579
Spain,2021-01-18,32095.571428571428,213.42857142857144,0.174,-0.2280952380952381,2049.5714285714284,203.57142857142856,0.1033294360324915,0.0955104505949314,0.0006997005013297
Spain,2021-01-19,33360.28571428572,212.8571428571429,0.172,-0.2297619047619048,2173.1428571428573,211.28571428571428,0.099749067289535,0.0948823044147316,0.000756306478696
Spain,2021-01-20,33747.0,251.28571428571428,0.17,-0.2366666666666666,2262.5714285714284,220.8571428571429,0.0966891047181007,0.0943252213132455,0.0007827085353064
Spain,2021-01-21,34958.28571428572,280.2857142857143,0.167,-0.2376190476190476,2343.714285714286,230.14285714285717,0.0938871857156482,0.0934800024852203,0.0007968176465955
Spain,2021-01-22,35342.28571428572,303.85714285714283,0.163,-0.2421428571428572,2403.428571428572,238.28571428571428,0.0915974033499766,0.0923331349668423,0.0007968176465955
Spain,2021-01-23,35342.28571428572,303.85714285714283,0.16,-0.2492857142857142,2433.428571428572,242.0,0.0885830793484215,0.0918731961943087,0.0007968176465955
Spain,2021-01-24,35342.28571428572,303.85714285714283,0.158,-0.2516666666666666,2440.0,243.0,0.085258758055435,0.0909355000453418,0.0008404694645451
Spain,2021-01-25,36704.42857142857,348.42857142857144,0.156,-0.2552380952380952,2449.285714285714,243.14285714285717,0.0826106129325033,0.08986907029445,0.000861786802166
Spain,2021-01-26,37010.71428571428,374.4285714285714,0.152,-0.2547619047619048,2425.285714285714,241.14285714285717,0.0797486402101448,0.0888298784998819,0.0008351664018827
Spain,2021-01-27,36826.28571428572,379.1428571428572,0.148,-0.2473809523809524,2399.5714285714284,239.0,0.077237943714478,0.0875264934264557,0.0008501353803407
Spain,2021-01-28,35475.142857142855,395.0,0.144,-0.2421428571428571,2358.5714285714284,233.0,0.0750861805492514,0.0854750720724473,0.0008668314772883
Spain,2021-01-29,34794.142857142855,411.1428571428572,0.14,-0.2333333333333333,2322.285714285714,229.42857142857144,0.0731650855857369,0.0825963932785146,0.0008668314772883
Spain,2021-01-30,34794.142857142855,411.1428571428572,0.136,-0.2307142857142856,2279.5714285714284,226.57142857142856,0.070878710596998,0.0802848884943842,0.0008668314772883
Spain,2021-01-31,34794.142857142855,411.1428571428572,0.133,-0.2307142857142857,2231.8571428571427,225.42857142857144,0.0682998029381095,0.0780794225338777,0.0008449622395504
Spain,2021-02-01,32774.71428571428,410.4285714285714,0.129,-0.2252380952380952,2153.0,219.57142857142856,0.066949546376338,0.0749656470554664,0.000884715098449
Spain,2021-02-02,31721.714285714286,430.1428571428572,0.125,-0.2228571428571428,2080.428571428572,215.57142857142856,0.0653911775357354,0.0713918028782867,0.0009091159633702
Spain,2021-02-03,30480.42857142857,439.8571428571428,0.12,-0.2214285714285714,1989.7142857142856,209.57142857142856,0.0636911192306423,0.0678069755665651,0.0008914483591508
Spain,2021-02-04,29774.85714285714,428.0,0.115,-0.2223809523809523,1897.0,203.28571428571428,0.0614720231489682,0.0635352562850426,0.0009263573888962
Spain,2021-02-05,28410.14285714286,438.1428571428572,0.109,-0.2242857142857142,1794.428571428571,195.7142857142857,0.0589897707003381,0.0588684597660617,0.0009263573888962
Spain,2021-02-06,28410.14285714286,438.1428571428572,0.106,-0.224047619047619,1704.428571428571,185.7142857142857,0.0558688351911496,0.0554777926021358,0.0009263573888962
Spain,2021-02-07,28410.14285714286,438.1428571428572,0.104,-0.2226190476190476,1627.428571428571,177.57142857142858,0.0523375226892026,0.0543504956603576,0.0009998549937641
Spain,2021-02-08,23754.285714285717,459.1428571428572,0.1,-0.2257142857142857,1547.142857142857,169.85714285714286,0.0503206235423999,0.0543684882232828,0.0010657081751939
Spain,2021-02-09,21945.42857142857,465.1428571428572,0.094,-0.2295238095238095,1451.428571428571,161.14285714285714,0.0486785988121895,0.056018252656788,0.0011446240289781
Spain,2021-02-10,20019.42857142857,476.2857142857143,0.09,-0.2285714285714286,1359.2857142857142,149.14285714285714,0.0474506188484268,0.0586785365843416,0.0012231688863093
Spain,2021-02-11,18289.85714285714,487.8571428571428,0.086,-0.2252380952380952,1259.857142857143,140.85714285714286,0.0464758625939228,0.0620585039214292,0.0012675866604418
Spain,2021-02-12,16292.142857142857,480.1428571428572,0.083,-0.2204761904761904,1182.142857142857,129.71428571428572,0.046253845714186,0.0660938552659698,0.0012675866604418
Spain,2021-02-13,16292.142857142857,480.1428571428572,0.082,-0.2073809523809523,1114.0,122.71428571428572,0.046197584520159,0.0696444191864042,0.0012675866604418
Spain,2021-02-14,16292.142857142857,480.1428571428572,0.082,-0.1947619047619047,1055.2857142857142,115.42857142857144,0.0463295693529463,0.070994835912046,0.0012972893872399
Spain,2021-02-15,13885.857142857143,450.57142857142856,0.081,-0.188095238095238,967.8571428571428,105.0,0.0468820768158351,0.0718796463399895,0.0013109054016811
Spain,2021-02-16,12979.42857142857,416.8571428571428,0.079,-0.1809523809523809,884.5714285714286,97.42857142857144,0.0477728243463212,0.0719367467452451,0.001264267888483
Spain,2021-02-17,11938.714285714286,373.1428571428572,0.077,-0.1757142857142857,834.5714285714286,94.14285714285714,0.049093311820884,0.0715986749649082,0.0013076607549573
Spain,2021-02-18,11461.857142857143,355.2857142857143,0.077,-0.1723809523809523,788.2857142857143,88.42857142857143,0.0501285241922682,0.069755236700076,0.0013585170326228
Spain,2021-02-19,11012.42857142857,336.2857142857143,0.076,-0.1678571428571428,734.8571428571429,85.14285714285714,0.0509929204994684,0.0664942423052978,0.0013585170326228
Spain,2021-02-20,11012.42857142857,336.2857142857143,0.075,-0.1676190476190476,711.2857142857143,83.0,0.0520726310689543,0.0632482902416236,0.0013585170326228
Spain,2021-02-21,11012.42857142857,336.2857142857143,0.074,-0.1797619047619047,696.0,83.14285714285714,0.053281469809181,0.0593098069991333,0.0014435060600048
Spain,2021-02-22,9669.285714285714,312.42857142857144,0.072,-0.1802380952380952,664.7142857142857,81.42857142857143,0.0542022138220133,0.0558040824378376,0.0015456911500773
Spain,2021-02-23,9298.42857142857,300.0,0.07,-0.175,643.4285714285714,77.42857142857143,0.0550414061697606,0.0520785379198158,0.0017118656027465
Spain,2021-02-24,9067.42857142857,307.42857142857144,0.067,-0.1728571428571428,612.1428571428571,73.28571428571429,0.0550312553980502,0.0501350642068867,0.0018037289308933
Spain,2021-02-25,8360.714285714286,301.2857142857143,0.066,-0.1709523809523809,588.8571428571429,69.85714285714286,0.0547938754523939,0.0479427717448718,0.0018737873653216
Spain,2021-02-26,7918.714285714285,291.57142857142856,0.065,-0.1685714285714285,575.8571428571429,68.85714285714286,0.053988205738678,0.0456358626612533,0.0018737873653216
Spain,2021-02-27,7918.714285714285,291.57142857142856,0.064,-0.1623809523809524,564.2857142857143,68.85714285714286,0.0530209767634196,0.0444247788542838,0.0018737873653216
Spain,2021-02-28,7918.714285714285,291.57142857142856,0.064,-0.1454761904761904,546.7142857142857,67.0,0.0519465954541848,0.043480620526474,0.0019822940616236
Spain,2021-03-01,7222.857142857143,281.85714285714283,0.062,-0.1454761904761905,523.1428571428571,62.85714285714285,0.0500401908295349,0.0423157450804847,0.0018260525764266
Spain,2021-03-02,6157.0,246.0,0.06,-0.1445238095238095,507.8571428571428,65.28571428571429,0.0502246200483793,0.0409021292672335,0.0020683407776153
Spain,2021-03-03,5717.714285714285,254.14285714285717,0.059,-0.1414285714285714,497.57142857142856,63.71428571428572,0.0509638375279695,0.0393726086299041,0.0020863813567639
Spain,2021-03-04,5213.285714285715,241.14285714285717,0.057,-0.1380952380952381,489.57142857142856,64.71428571428571,0.0528620662752259,0.0385491419523898,0.0027336359248605
Spain,2021-03-05,4972.285714285715,285.1428571428572,0.056,-0.1371428571428571,477.4285714285714,63.57142857142857,0.0553809526989772,0.0383203654600678,0.0027336359248605
Spain,2021-03-06,4972.285714285715,285.1428571428572,0.056,-0.1383333333333333,470.4285714285714,61.42857142857143,0.0587117850400944,0.0391233866296315,0.0027336359248605
Spain,2021-03-07,4972.285714285715,285.1428571428572,0.055,-0.1454761904761904,473.0,62.0,0.06264157669244,0.0405089340872153,0.0027067990135461
Spain,2021-03-08,4398.0,261.0,0.055,-0.1426190476190476,480.4285714285714,61.57142857142857,0.0668812921954355,0.0439291608866573,0.0030024641081646
Spain,2021-03-09,4971.142857142857,275.1428571428572,0.055,-0.1416666666666666,479.57142857142856,57.71428571428572,0.0695668206355541,0.047283336126062,0.0028421977107074
Spain,2021-03-10,5111.428571428572,244.8571428571429,0.055,-0.1402380952380952,474.57142857142856,57.57142857142857,0.0713513529455733,0.0494300588343895,0.0027227288393088
Spain,2021-03-11,5142.571428571428,226.28571428571428,0.055,-0.1388095238095238,467.7142857142857,55.57142857142857,0.0725470131567479,0.0521825947240085,0.0020821963516715
Spain,2021-03-12,4956.0,160.0,0.055,-0.1359523809523809,460.4285714285714,52.0,0.0739992803907029,0.0554211069378422,0.0020821963516715
Spain,2021-03-13,4956.0,160.0,0.055,-0.1309523809523809,459.0,51.85714285714285,0.075031228335666,0.0574871842443984,0.0020821963516715
Spain,2021-03-14,4956.0,160.0,0.055,-0.1185714285714285,449.57142857142856,49.71428571428572,0.0753610644441489,0.0601546881503243,0.0019455679700264
Spain,2021-03-15,4870.285714285715,141.14285714285714,0.055,-0.1107142857142857,438.8571428571428,51.0,0.0746016537639379,0.0610444420437473,0.001734035636712
Spain,2021-03-16,5006.0,119.71428571428572,0.056,-0.1071428571428571,429.8571428571428,51.71428571428572,0.0729424075972922,0.0631273594672208,0.0017694030294379
Spain,2021-03-17,4859.285714285715,118.85714285714286,0.056,-0.1054761904761904,437.2857142857143,52.85714285714285,0.0721583142946279,0.0649754674201848,0.0017729726935805
Spain,2021-03-18,4853.714285714285,117.85714285714286,0.057,-0.104047619047619,434.2857142857143,53.285714285714285,0.0707375054145637,0.0674196570185136,0.0014159278689762
Spain,2021-03-19,4089.714285714286,93.14285714285714,0.057,-0.1223809523809523,427.57142857142856,55.0,0.073199433454112,0.0704003135824042,0.0014159278689762
Spain,2021-03-20,4089.714285714286,93.14285714285714,0.057,-0.1264285714285714,421.8571428571428,54.285714285714285,0.0773626817874727,0.0722423591429958,0.0014159278689762
Spain,2021-03-21,4089.714285714286,93.14285714285714,0.057,-0.1259523809523809,425.2857142857143,54.85714285714285,0.0828221631532839,0.0741406605873432,0.0025279247237946
Spain,2021-03-22,4820.142857142857,159.85714285714286,0.057,-0.1257142857142857,434.2857142857143,55.42857142857143,0.0852100683031865,0.0764140764604892,0.0026402483643011
Spain,2021-03-23,4899.285714285715,168.42857142857142,0.058,-0.1235714285714285,439.2857142857143,55.57142857142857,0.0878992759635609,0.0785890176936766,0.0021546584577559
Spain,2021-03-24,4029.0,135.85714285714286,0.059,-0.1219047619047618,438.57142857142856,56.85714285714285,0.0951673238102499,0.0808348068638344,0.0035040539509811
Spain,2021-03-25,5058.0,215.7142857142857,0.06,-0.1173809523809523,450.2857142857143,60.0,0.0992285744816018,0.083869067127047,0.0047611678305837
Spain,2021-03-26,6141.714285714285,300.0,0.061,-0.0973809523809523,467.4285714285714,62.42857142857143,0.0985837610158328,0.0876942051813981,0.0047611678305837
Spain,2021-03-27,6141.714285714285,300.0,0.062,-0.0904761904761904,481.7142857142857,65.42857142857143,0.0963408806990784,0.0899745237630504,0.0047611678305837
Spain,2021-03-28,6141.714285714285,300.0,0.062,-0.0828571428571428,482.57142857142856,65.57142857142857,0.0938452146430912,0.0920467791489643,0.0036839856414072
